teamName,teamId,season_year,playoff_games_played,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_count,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_L,playoff_W,playoff_opponents,playoff_win_pct,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_count,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_L,regular_season_T,regular_season_W,regular_season_opponents,regular_season_win_pct,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_count,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_L,home_T,home_W,home_opponents,home_win_pct,home_run_diff_total,home_run_diff_mean,away_games_played,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_count,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_L,away_T,away_W,away_opponents,away_win_pct,away_run_diff_total,away_run_diff_mean
Lake Orion,2515042,2021,1,9.0,9.0,9.0,1,10.0,10.0,10.0,1.0,0.0,[2515116.0],0.0,-1.0,-1.0,18,10.0,10.5,180.0,18,4.0,3.5,72.0,4.0,23.0,14.0,"[2515456.0, 2515456.0, 2515407.0, 2515471.0, 2515471.0, 2515472.0, 2515565.0, 2515565.0, 2515509.0, 2515509.0, 2515509.0, 2515385.0, 2515456.0, 2515519.0, 2515519.0, 2515519.0, 2515297.0, 2515297.0, 2515050.0, 2515050.0, 2515279.0, 2515279.0, 2515279.0, 2515451.0, 2515451.0, 2515284.0, 2515284.0, 2515284.0, 2515297.0, 2515297.0, 2515507.0, 2515507.0, 2515507.0, 2515596.0, 2515596.0, 2515507.0, 2515510.0, 2515433.0, 2515433.0, nan, 2515361.0]",0.7777777777777778,108.0,6.0,10.0,10.8,11.5,108.0,10.0,3.2,3.0,32.0,1.0,12.0,9.0,"[2515407.0, 2515472.0, 2515509.0, 2515509.0, 2515385.0, 2515456.0, 2515519.0, 2515519.0, 2515297.0, 2515297.0, 2515050.0, 2515050.0, 2515279.0, 2515279.0, 2515284.0, 2515507.0, 2515507.0, 2515596.0, 2515596.0, 2515433.0, 2515433.0, nan]",0.9,76.0,7.6000000000000005,8.0,9.0,5.5,72.0,8.0,5.0,5.5,40.0,3.0,11.0,5.0,"[2515456.0, 2515456.0, 2515471.0, 2515471.0, 2515565.0, 2515565.0, 2515509.0, 2515519.0, 2515279.0, 2515451.0, 2515451.0, 2515284.0, 2515284.0, 2515297.0, 2515297.0, 2515507.0, 2515507.0, 2515510.0, 2515361.0]",0.625,32.0,4.0
Lakeview,2515073,2021,1,2.0,2.0,2.0,1,12.0,12.0,12.0,1.0,0.0,[2515574.0],0.0,-10.0,-10.0,7,2.142857142857143,1.0,15.0,7,14.0,14.0,98.0,7.0,25.0,0.0,"[2455118.0, 2515312.0, 2515312.0, 2515198.0, 2515198.0, 2515074.0, 2515074.0, 2515071.0, 2515071.0, 2515072.0, 2515072.0, 2515069.0, 2515069.0, 2455119.0, 2515074.0, 2515074.0, 2515070.0, 2515070.0, 2515071.0, 2515071.0, 2515072.0, 2515072.0, 2455119.0, 2515515.0, 2515515.0, 2515069.0, 2515069.0, 2515072.0, 2515069.0, 2515069.0, 2515070.0, 2515070.0]",0.0,-83.0,-11.857142857142858,5.0,2.6,4.0,13.0,5.0,14.2,14.0,71.0,5.0,12.0,0.0,"[2515312.0, 2515312.0, 2515198.0, 2515198.0, 2515074.0, 2515074.0, 2515071.0, 2515071.0, 2515070.0, 2515070.0, 2515072.0, 2515072.0, 2515515.0, 2515515.0, 2515069.0, 2515069.0, 2515072.0]",0.0,-58.0,-11.6,2.0,1.0,1.0,2.0,2.0,13.5,13.5,27.0,2.0,13.0,0.0,"[2455118.0, 2515072.0, 2515072.0, 2515069.0, 2515069.0, 2455119.0, 2515074.0, 2515074.0, 2515071.0, 2515071.0, 2455119.0, 2515069.0, 2515069.0, 2515070.0, 2515070.0]",0.0,-25.0,-12.5
Lansing Catholic,2515257,2021,2,14.0,14.0,28.0,2,3.0,3.0,6.0,1.0,1.0,"[2515152.0, 2515170.0]",0.5,22.0,11.0,30,5.433333333333334,3.5,163.0,30,5.066666666666666,4.0,152.0,15.0,4.0,14.0,"[2515458.0, 2515458.0, 2515146.0, 2515146.0, 2515185.0, 2515185.0, 2515321.0, 2515321.0, 2515246.0, 2515246.0, 2515263.0, 2515263.0, 2515101.0, 2515101.0, 2515236.0, 2515348.0, 2515348.0, 2515178.0, 2515129.0, 2515536.0, 2515536.0, 2515538.0, 2515538.0, 2515263.0, 2515151.0, 2515153.0, 2515153.0, 2515343.0, 2515415.0, 2515415.0, 2515158.0, 2515263.0, 2515158.0]",0.4666666666666667,11.0,0.36666666666666714,21.0,5.095238095238095,3.0,107.0,21.0,5.428571428571429,4.0,114.0,12.0,4.0,8.0,"[2515185.0, 2515185.0, 2515321.0, 2515321.0, 2515246.0, 2515246.0, 2515263.0, 2515263.0, 2515348.0, 2515348.0, 2515178.0, 2515129.0, 2515536.0, 2515536.0, 2515538.0, 2515538.0, 2515263.0, 2515151.0, 2515153.0, 2515153.0, 2515343.0, 2515158.0, 2515263.0, 2515158.0]",0.38095238095238093,-7.0,-0.3333333333333339,9.0,6.222222222222222,5.0,56.0,9.0,4.222222222222222,4.0,38.0,3.0,0.0,6.0,"[2515458.0, 2515458.0, 2515146.0, 2515146.0, 2515101.0, 2515101.0, 2515236.0, 2515415.0, 2515415.0]",0.6666666666666666,18.0,2.0
Lansing Christian,2515217,2021,7,5.333333333333333,4.0,48.0,9,7.333333333333333,6.0,66.0,1.0,6.0,"[2515517.0, 2455126.0, 2515590.0, 2515517.0, 2455126.0, 2515590.0, 2515517.0, 2455126.0, 2515590.0]",0.6666666666666666,-18.0,-2.0,90,3.566666666666667,3.0,321.0,90,10.2,10.0,918.0,75.0,21.0,15.0,"[2515458.0, 2515458.0, 2515458.0, 2515156.0, 2515156.0, 2515415.0, 2515415.0, 2515415.0, 2515321.0, 2515321.0, 2515591.0, 2515591.0, 2515524.0, 2515524.0, 2515524.0, 2515145.0, 2515145.0, 2515492.0, 2515492.0, 2515492.0, 2515145.0, 2515406.0, 2515172.0, 2515172.0, 2515172.0, 2515141.0, 2515141.0, 2515141.0, 2515261.0, 2515261.0, 2515553.0, 2515553.0, 2515148.0, 2515148.0, 2515553.0, 2515158.0, 2515158.0, 2515458.0, 2515458.0, 2515458.0, 2515156.0, 2515156.0, 2515415.0, 2515415.0, 2515415.0, 2515321.0, 2515321.0, 2515591.0, 2515591.0, 2515524.0, 2515524.0, 2515524.0, 2515145.0, 2515145.0, 2515492.0, 2515492.0, 2515492.0, 2515145.0, 2515406.0, 2515172.0, 2515172.0, 2515172.0, 2515141.0, 2515141.0, 2515141.0, 2515261.0, 2515261.0, 2515553.0, 2515553.0, 2515148.0, 2515148.0, 2515553.0, 2515158.0, 2515158.0, 2515458.0, 2515458.0, 2515458.0, 2515156.0, 2515156.0, 2515415.0, 2515415.0, 2515415.0, 2515321.0, 2515321.0, 2515591.0, 2515591.0, 2515524.0, 2515524.0, 2515524.0, 2515145.0, 2515145.0, 2515492.0, 2515492.0, 2515492.0, 2515145.0, 2515406.0, 2515172.0, 2515172.0, 2515172.0, 2515141.0, 2515141.0, 2515141.0, 2515261.0, 2515261.0, 2515553.0, 2515553.0, 2515148.0, 2515148.0, 2515553.0, 2515158.0, 2515158.0]",0.16666666666666666,-597.0,-6.633333333333333,45.0,3.533333333333333,4.0,159.0,45.0,10.066666666666666,10.0,453.0,39.0,6.0,6.0,"[2515458.0, 2515458.0, 2515415.0, 2515415.0, 2515524.0, 2515492.0, 2515492.0, 2515145.0, 2515406.0, 2515172.0, 2515141.0, 2515141.0, 2515261.0, 2515261.0, 2515553.0, 2515158.0, 2515158.0, 2515458.0, 2515458.0, 2515415.0, 2515415.0, 2515524.0, 2515492.0, 2515492.0, 2515145.0, 2515406.0, 2515172.0, 2515141.0, 2515141.0, 2515261.0, 2515261.0, 2515553.0, 2515158.0, 2515158.0, 2515458.0, 2515458.0, 2515415.0, 2515415.0, 2515524.0, 2515492.0, 2515492.0, 2515145.0, 2515406.0, 2515172.0, 2515141.0, 2515141.0, 2515261.0, 2515261.0, 2515553.0, 2515158.0, 2515158.0]",0.13333333333333333,-294.0,-6.533333333333333,45.0,3.6,2.0,162.0,45.0,10.333333333333334,10.0,465.0,36.0,15.0,9.0,"[2515458.0, 2515156.0, 2515156.0, 2515415.0, 2515321.0, 2515321.0, 2515591.0, 2515591.0, 2515524.0, 2515524.0, 2515145.0, 2515145.0, 2515492.0, 2515172.0, 2515172.0, 2515141.0, 2515553.0, 2515553.0, 2515148.0, 2515148.0, 2515458.0, 2515156.0, 2515156.0, 2515415.0, 2515321.0, 2515321.0, 2515591.0, 2515591.0, 2515524.0, 2515524.0, 2515145.0, 2515145.0, 2515492.0, 2515172.0, 2515172.0, 2515141.0, 2515553.0, 2515553.0, 2515148.0, 2515148.0, 2515458.0, 2515156.0, 2515156.0, 2515415.0, 2515321.0, 2515321.0, 2515591.0, 2515591.0, 2515524.0, 2515524.0, 2515145.0, 2515145.0, 2515492.0, 2515172.0, 2515172.0, 2515141.0, 2515553.0, 2515553.0, 2515148.0, 2515148.0]",0.2,-303.0,-6.733333333333334
Lansing Eastern,2515151,2021,1,1.0,1.0,1.0,1,10.0,10.0,10.0,1.0,0.0,[2515246.0],0.0,-9.0,-9.0,15,1.1333333333333333,0.0,17.0,15,17.133333333333333,16.0,257.0,15.0,8.0,0.0,"[2515157.0, 2515321.0, 2515321.0, 2515154.0, 2515154.0, 2515236.0, 2515236.0, 2515517.0, 2515492.0, 2515492.0, 2515158.0, 2515158.0, 2515246.0, 2515246.0, 2515536.0, 2515152.0, 2515536.0, nan, 2515257.0, 2515538.0, 2515536.0, 2515149.0, 2455121.0]",0.0,-240.0,-16.0,5.0,1.6,1.0,8.0,5.0,17.4,16.0,87.0,5.0,4.0,0.0,"[2515517.0, 2515492.0, 2515492.0, 2515246.0, 2515536.0, 2515536.0, nan, 2515536.0, 2515149.0]",0.0,-79.0,-15.799999999999999,10.0,0.9,0.0,9.0,10.0,17.0,16.5,170.0,10.0,4.0,0.0,"[2515157.0, 2515321.0, 2515321.0, 2515154.0, 2515154.0, 2515236.0, 2515236.0, 2515158.0, 2515158.0, 2515246.0, 2515152.0, 2515257.0, 2515538.0, 2455121.0]",0.0,-161.0,-16.1
Lansing Everett,2515157,2021,1,2.0,2.0,2.0,1,15.0,15.0,15.0,1.0,0.0,[2515185.0],0.0,-13.0,-13.0,10,0.8,0.0,8.0,10,12.0,15.0,120.0,10.0,6.0,0.0,"[2515151.0, 2515150.0, 2515150.0, 2515156.0, 2515156.0, 2515153.0, 2515153.0, 2515158.0, 2515158.0, 2515263.0, 2515030.0, 2515185.0, 2515185.0, 2515321.0, 2515263.0, 2515152.0]",0.0,-112.0,-11.2,4.0,1.25,0.0,5.0,4.0,10.75,10.0,43.0,4.0,4.0,0.0,"[2515151.0, 2515156.0, 2515156.0, 2515263.0, 2515185.0, 2515185.0, 2515263.0, 2515152.0]",0.0,-38.0,-9.5,6.0,0.5,0.0,3.0,6.0,12.833333333333334,15.0,77.0,6.0,2.0,0.0,"[2515150.0, 2515150.0, 2515153.0, 2515153.0, 2515158.0, 2515158.0, 2515030.0, 2515321.0]",0.0,-74.0,-12.333333333333334
Lansing Sexton,2515152,2021,1,1.0,1.0,1.0,1,24.0,24.0,24.0,1.0,0.0,[2515257.0],0.0,-23.0,-23.0,7,0.5714285714285714,0.0,4.0,7,20.142857142857142,18.0,141.0,7.0,6.0,0.0,"[2515101.0, 2515263.0, 2515348.0, 2515348.0, 2515321.0, 2515321.0, 2515155.0, 2515155.0, 2515151.0, 2515524.0, 2515524.0, 2515157.0, nan]",0.0,-137.0,-19.57142857142857,2.0,1.5,1.5,3.0,2.0,25.0,25.0,50.0,2.0,3.0,0.0,"[2515263.0, 2515321.0, 2515321.0, 2515151.0, nan]",0.0,-47.0,-23.5,5.0,0.2,0.0,1.0,5.0,18.2,17.0,91.0,5.0,3.0,0.0,"[2515101.0, 2515348.0, 2515348.0, 2515155.0, 2515155.0, 2515524.0, 2515524.0, 2515157.0]",0.0,-90.0,-18.0
Lansing Waverly,2515263,2021,1,2.0,2.0,2.0,1,5.0,5.0,5.0,1.0,0.0,[2515150.0],0.0,-3.0,-3.0,18,3.8333333333333335,3.0,69.0,18,8.944444444444445,8.5,161.0,13.0,15.0,4.0,"[2515155.0, 2515152.0, 2515153.0, 2515153.0, 2515156.0, 2515156.0, 2515257.0, 2515257.0, 2515391.0, 2515158.0, 2515158.0, 2515150.0, 2515157.0, 2515170.0, nan, nan, 2515185.0, 2515154.0, 2515154.0, 2515257.0, 2515348.0, 2515348.0, 2515157.0, 2515208.0, 2515208.0, nan, 2515321.0, 2515321.0, 2515101.0, 2515257.0, 2515208.0, 2515208.0]",0.2222222222222222,-92.0,-5.111111111111111,8.0,3.25,2.0,26.0,8.0,10.375,12.0,83.0,6.0,4.0,2.0,"[2515155.0, 2515153.0, 2515153.0, 2515158.0, 2515150.0, 2515170.0, nan, nan, 2515185.0, nan, 2515321.0, 2515321.0]",0.25,-57.0,-7.125,10.0,4.3,3.0,43.0,10.0,7.8,7.5,78.0,7.0,11.0,2.0,"[2515152.0, 2515156.0, 2515156.0, 2515257.0, 2515257.0, 2515391.0, 2515158.0, 2515157.0, 2515154.0, 2515154.0, 2515257.0, 2515348.0, 2515348.0, 2515157.0, 2515208.0, 2515208.0, 2515101.0, 2515257.0, 2515208.0, 2515208.0]",0.2,-35.0,-3.5
Lapeer,2515116,2021,3,7.333333333333333,10.0,22.0,3,6.666666666666667,9.0,20.0,1.0,2.0,"[2515042.0, 2515284.0, 2515243.0]",0.6666666666666666,2.0,0.6666666666666661,4,3.25,2.5,13.0,4,6.5,6.5,26.0,3.0,11.0,1.0,"[2515396.0, 2515130.0, 2515471.0, 2515261.0, 2515322.0, 2515429.0, 2515429.0, 2515382.0, 2515471.0, 2515471.0, 2515302.0, 2515382.0, 2515382.0, 2515250.0, 2515261.0]",0.25,-13.0,-3.25,4.0,3.25,2.5,13.0,4.0,6.5,6.5,26.0,3.0,7.0,1.0,"[2515396.0, 2515471.0, 2515429.0, 2515429.0, 2515382.0, 2515471.0, 2515471.0, 2515382.0, 2515382.0, 2515250.0, 2515261.0]",0.25,-13.0,-3.25,0.0,,,0.0,0.0,,,0.0,0.0,4.0,0.0,"[2515130.0, 2515261.0, 2515322.0, 2515302.0]",,0.0,
Lawrence,2515287,2021,2,4.5,4.5,9.0,2,7.0,7.0,14.0,1.0,1.0,"[2515443.0, 2515248.0]",0.5,-5.0,-2.5,1,14.0,14.0,14.0,1,4.0,4.0,4.0,0.0,22.0,1.0,"[2515419.0, 2515248.0, 2515380.0, 2516877.0, nan, 2515237.0, 2515239.0, 2515212.0, 2515160.0, 2515118.0, 2516877.0, 2515237.0, 2515161.0, 2515161.0, nan, 2515239.0, 2515212.0, 2515161.0, 2515294.0, nan, 2515160.0, 2515160.0, 2515118.0]",1.0,10.0,10.0,1.0,14.0,14.0,14.0,1.0,4.0,4.0,4.0,0.0,10.0,1.0,"[2515380.0, 2516877.0, nan, 2515237.0, 2515239.0, 2515212.0, 2515118.0, 2515161.0, 2515161.0, nan, 2515160.0]",1.0,10.0,10.0,0.0,,,0.0,0.0,,,0.0,0.0,12.0,0.0,"[2515419.0, 2515248.0, 2515160.0, 2516877.0, 2515237.0, 2515239.0, 2515212.0, 2515161.0, 2515294.0, nan, 2515160.0, 2515118.0]",,0.0,
Lawton,2515539,2021,3,8.0,9.0,24.0,3,5.333333333333333,3.0,16.0,1.0,2.0,"[2515448.0, 2515380.0, 2515105.0]",0.6666666666666666,8.0,2.666666666666667,1,6.0,6.0,6.0,1,13.0,13.0,13.0,1.0,14.0,0.0,"[2515248.0, 2515340.0, 2515285.0, 2515513.0, 2515380.0, 2515606.0, 2515285.0, 2515237.0, 2515107.0, 2515233.0, 2515355.0, 2515447.0, 2515448.0, nan, 2515256.0]",0.0,-7.0,-7.0,0.0,,,0.0,0.0,,,0.0,0.0,8.0,0.0,"[2515248.0, 2515340.0, 2515513.0, 2515233.0, 2515355.0, 2515448.0, nan, 2515256.0]",,0.0,,1.0,6.0,6.0,6.0,1.0,13.0,13.0,13.0,1.0,6.0,0.0,"[2515285.0, 2515380.0, 2515606.0, 2515285.0, 2515237.0, 2515107.0, 2515447.0]",0.0,-7.0,-7.0
LeRoy Pine River,2515515,2021,1,1.0,1.0,1.0,1,12.0,12.0,12.0,1.0,0.0,[2515193.0],0.0,-11.0,-11.0,2,0.5,0.5,1.0,2,6.5,6.5,13.0,2.0,33.0,0.0,"[nan, 2515403.0, 2515403.0, 2515069.0, 2515069.0, 2515512.0, 2487047.0, 2487047.0, 2515182.0, 2515291.0, 2515291.0, 2515052.0, 2515242.0, 2515242.0, 2515526.0, 2515526.0, 2515410.0, 2515410.0, 2515059.0, 2515059.0, 2515349.0, 2515349.0, 2487042.0, 2515523.0, 2515523.0, 2515413.0, 2515413.0, 2515073.0, 2515073.0, 2515554.0, nan, 2515421.0, 2515421.0, 2515403.0, 2515403.0]",0.0,-12.0,-6.0,2.0,0.5,0.5,1.0,2.0,6.5,6.5,13.0,2.0,17.0,0.0,"[2515403.0, 2487047.0, 2487047.0, 2515291.0, 2515291.0, 2515526.0, 2515526.0, 2515410.0, 2515410.0, 2487042.0, 2515523.0, 2515523.0, 2515413.0, 2515413.0, nan, 2515421.0, 2515421.0, 2515403.0, 2515403.0]",0.0,-12.0,-6.0,0.0,,,0.0,0.0,,,0.0,0.0,16.0,0.0,"[nan, 2515403.0, 2515069.0, 2515069.0, 2515512.0, 2515182.0, 2515052.0, 2515242.0, 2515242.0, 2515059.0, 2515059.0, 2515349.0, 2515349.0, 2515073.0, 2515073.0, 2515554.0]",,0.0,
Leslie,2515415,2021,2,2.0,2.0,4.0,2,2.0,2.0,4.0,1.0,1.0,"[2515337.0, 2515143.0]",0.5,0.0,0.0,25,6.48,6.0,162.0,25,5.52,5.0,138.0,13.0,3.0,11.0,"[2515524.0, 2515524.0, 2515524.0, 2515318.0, 2515318.0, 2515553.0, 2515553.0, 2515553.0, 2515435.0, 2515435.0, 2515217.0, 2515217.0, 2515217.0, 2515117.0, 2515203.0, 2515458.0, 2515458.0, 2515458.0, 2515172.0, 2515172.0, 2515172.0, 2515492.0, 2515492.0, 2515492.0, 2515257.0, 2515257.0, 2515184.0]",0.44,24.0,0.9600000000000009,15.0,6.266666666666667,6.0,94.0,15.0,4.666666666666667,5.0,70.0,7.0,2.0,7.0,"[2515524.0, 2515524.0, 2515553.0, 2515435.0, 2515435.0, 2515217.0, 2515117.0, 2515203.0, 2515458.0, 2515172.0, 2515172.0, 2515492.0, 2515492.0, 2515257.0, 2515257.0, 2515184.0]",0.4666666666666667,24.0,1.5999999999999996,10.0,6.8,7.0,68.0,10.0,6.8,6.0,68.0,6.0,1.0,4.0,"[2515524.0, 2515318.0, 2515318.0, 2515553.0, 2515553.0, 2515217.0, 2515217.0, 2515458.0, 2515458.0, 2515172.0, 2515492.0]",0.4,0.0,0.0
Lincoln Park,2515295,2021,2,6.5,6.5,13.0,2,9.5,9.5,19.0,1.0,1.0,"[2515423.0, 2515462.0]",0.5,-6.0,-3.0,8,5.125,4.0,41.0,8,7.25,6.5,58.0,5.0,32.0,3.0,"[nan, 2515477.0, 2515461.0, nan, 2515477.0, 2515047.0, 2515385.0, 2515388.0, 2515200.0, 2515573.0, 2515050.0, 2515050.0, 2515423.0, 2515374.0, 2515555.0, 2516867.0, 2516867.0, 2515174.0, 2515374.0, 2516904.0, 2515462.0, 2515462.0, 2515388.0, 2515200.0, 2515228.0, 2515228.0, 2515423.0, 2515374.0, 2515555.0, 2515555.0, 2516904.0, 2515462.0, 2515046.0, 2515046.0, 2515046.0, 2515046.0, 2515482.0, 2515047.0, 2515227.0, nan]",0.375,-17.0,-2.125,3.0,8.666666666666666,12.0,26.0,3.0,9.0,10.0,27.0,1.0,21.0,2.0,"[nan, 2515477.0, 2515461.0, nan, 2515477.0, 2515385.0, 2515200.0, 2515374.0, 2515555.0, 2516867.0, 2516867.0, 2515174.0, 2515374.0, 2515462.0, 2515462.0, 2515388.0, 2515228.0, 2515228.0, 2515423.0, 2516904.0, 2515046.0, 2515046.0, 2515047.0, nan]",0.6666666666666666,-1.0,-0.3333333333333339,5.0,3.0,3.0,15.0,5.0,6.2,6.0,31.0,4.0,11.0,1.0,"[2515047.0, 2515388.0, 2515573.0, 2515050.0, 2515050.0, 2515423.0, 2516904.0, 2515200.0, 2515374.0, 2515555.0, 2515555.0, 2515462.0, 2515046.0, 2515046.0, 2515482.0, 2515227.0]",0.2,-16.0,-3.2
Linden,2515343,2021,1,6.0,6.0,6.0,1,7.0,7.0,7.0,1.0,0.0,[2515361.0],0.0,-1.0,-1.0,4,5.75,5.5,23.0,4,7.25,6.0,29.0,2.0,19.0,2.0,"[2515261.0, 2515170.0, 2515170.0, 2515366.0, 2515585.0, 2515525.0, 2515382.0, 2515382.0, 2515250.0, 2515480.0, 2515397.0, 2515585.0, 2515442.0, 2515261.0, 2515525.0, 2515361.0, 2515391.0, 2515331.0, 2515257.0, 2516885.0, 2515164.0, 2515261.0, 2515178.0]",0.5,-6.0,-1.5,0.0,,,0.0,0.0,,,0.0,0.0,9.0,0.0,"[2515261.0, 2515366.0, 2515250.0, 2515585.0, 2515442.0, 2515261.0, 2515331.0, 2516885.0, 2515164.0]",,0.0,,4.0,5.75,5.5,23.0,4.0,7.25,6.0,29.0,2.0,10.0,2.0,"[2515170.0, 2515170.0, 2515585.0, 2515525.0, 2515382.0, 2515382.0, 2515480.0, 2515397.0, 2515525.0, 2515361.0, 2515391.0, 2515257.0, 2515261.0, 2515178.0]",0.5,-6.0,-1.5
Litchfield,2515550,2021,1,0.0,0.0,0.0,1,15.0,15.0,15.0,1.0,0.0,[2515488.0],0.0,-15.0,-15.0,1,0.0,0.0,0.0,1,15.0,15.0,15.0,1.0,18.0,0.0,"[2515427.0, 2515298.0, 2515455.0, 2515455.0, 2515455.0, 2515455.0, 2515473.0, 2515104.0, nan, 2515195.0, nan, 2515195.0, 2515286.0, 2515286.0, 2515473.0, 2515473.0, 2515286.0, 2515479.0, 2515479.0]",0.0,-15.0,-15.0,0.0,,,0.0,0.0,,,0.0,0.0,8.0,0.0,"[2515427.0, 2515473.0, 2515104.0, nan, 2515195.0, nan, 2515195.0, 2515286.0]",,0.0,,1.0,0.0,0.0,0.0,1.0,15.0,15.0,15.0,1.0,10.0,0.0,"[2515298.0, 2515455.0, 2515455.0, 2515455.0, 2515455.0, 2515286.0, 2515286.0, 2515473.0, 2515473.0, 2515479.0, 2515479.0]",0.0,-15.0,-15.0
Livonia Churchill,2515375,2021,3,7.0,7.0,21.0,3,2.0,1.0,6.0,1.0,2.0,"[2515557.0, 2515481.0, 2515320.0]",0.6666666666666666,15.0,5.0,21,8.476190476190476,9.0,178.0,21,3.9047619047619047,3.0,82.0,6.0,14.0,15.0,"[2515481.0, 2515481.0, 2515423.0, 2515556.0, 2515556.0, 2515417.0, 2515417.0, 2515320.0, 2515320.0, 2515164.0, 2515418.0, 2515418.0, 2515417.0, 2515420.0, 2515420.0, 2515188.0, 2515188.0, 2515334.0, 2515497.0, 2515497.0, 2515540.0, 2515540.0, nan, 2516887.0, nan, nan, 2515561.0, 2515561.0, 2515516.0, 2515516.0, 2515475.0, 2515475.0, 2515374.0, 2515374.0, 2515227.0]",0.7142857142857143,96.0,4.571428571428571,13.0,8.692307692307692,9.0,113.0,13.0,3.5384615384615383,3.0,46.0,2.0,6.0,11.0,"[2515423.0, 2515556.0, 2515556.0, 2515164.0, 2515418.0, 2515418.0, 2515417.0, 2515188.0, 2515188.0, 2515334.0, 2515540.0, 2515540.0, nan, nan, nan, 2515561.0, 2515561.0, 2515374.0, 2515374.0]",0.8461538461538461,67.0,5.153846153846153,8.0,8.125,6.0,65.0,8.0,4.5,3.0,36.0,4.0,8.0,4.0,"[2515481.0, 2515481.0, 2515417.0, 2515417.0, 2515320.0, 2515320.0, 2515420.0, 2515420.0, 2515497.0, 2515497.0, 2516887.0, 2515516.0, 2515516.0, 2515475.0, 2515475.0, 2515227.0]",0.5,29.0,3.625
Livonia Clarenceville,2515439,2021,1,0.0,0.0,0.0,1,10.0,10.0,10.0,1.0,0.0,[2515050.0],0.0,-10.0,-10.0,5,2.8,3.0,14.0,5,13.8,14.0,69.0,5.0,19.0,0.0,"[2515555.0, 2515570.0, 2515566.0, 2515566.0, 2515316.0, 2515316.0, nan, 2515587.0, 2515587.0, 2516904.0, nan, 2515323.0, 2515323.0, 2036620.0, 2036620.0, 2036620.0, 2036620.0, 2515602.0, 2515602.0, 2515589.0, 2515589.0, 2516887.0, 2517422.0, 2515461.0]",0.0,-55.0,-11.0,4.0,3.5,3.5,14.0,4.0,14.5,15.5,58.0,4.0,15.0,0.0,"[2515555.0, 2515570.0, 2515566.0, 2515566.0, 2515316.0, nan, 2515587.0, 2516904.0, nan, 2515323.0, 2036620.0, 2036620.0, 2036620.0, 2515602.0, 2515602.0, 2515589.0, 2516887.0, 2517422.0, 2515461.0]",0.0,-44.0,-11.0,1.0,0.0,0.0,0.0,1.0,11.0,11.0,11.0,1.0,4.0,0.0,"[2515316.0, 2515587.0, 2515323.0, 2036620.0, 2515589.0]",0.0,-11.0,-11.0
Livonia Franklin,2515320,2021,1,1.0,1.0,1.0,1,7.0,7.0,7.0,1.0,0.0,[2515375.0],0.0,-6.0,-6.0,13,7.769230769230769,6.0,101.0,13,2.076923076923077,1.0,27.0,2.0,15.0,11.0,"[2515188.0, 2515188.0, 2515334.0, 2515374.0, 2515374.0, 2515420.0, 2515375.0, 2515375.0, 2515334.0, 2515556.0, 2515556.0, 2515417.0, 2515540.0, 2515540.0, 2515547.0, 2515164.0, 2515561.0, 2515516.0, 2515516.0, 2515481.0, 2515481.0, 2515418.0, 2515418.0, 2515561.0, 2515417.0, 2515333.0, 2515333.0, 2517311.0]",0.8461538461538461,74.0,5.692307692307692,7.0,8.285714285714286,4.0,58.0,7.0,1.7142857142857142,0.0,12.0,1.0,8.0,6.0,"[2515334.0, 2515374.0, 2515374.0, 2515375.0, 2515375.0, 2515334.0, 2515556.0, 2515556.0, 2515547.0, 2515164.0, 2515516.0, 2515516.0, 2515481.0, 2515481.0, 2515417.0]",0.8571428571428571,46.0,6.571428571428572,6.0,7.166666666666667,6.5,43.0,6.0,2.5,1.5,15.0,1.0,7.0,5.0,"[2515188.0, 2515188.0, 2515420.0, 2515417.0, 2515540.0, 2515540.0, 2515561.0, 2515418.0, 2515418.0, 2515561.0, 2515333.0, 2515333.0, 2517311.0]",0.8333333333333334,28.0,4.666666666666667
