teamName,teamId,season_year,playoff_games_played,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_count,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_L,playoff_T,playoff_W,playoff_opponents,playoff_win_pct,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_count,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_L,regular_season_T,regular_season_W,regular_season_opponents,regular_season_win_pct,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_count,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_L,home_T,home_W,home_opponents,home_win_pct,home_run_diff_total,home_run_diff_mean,away_games_played,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_count,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_L,away_T,away_W,away_opponents,away_win_pct,away_run_diff_total,away_run_diff_mean
Ludington,407761,2013.0,1,6.0,6.0,6.0,1,12.0,12.0,12.0,1.0,0.0,0.0,[407888.0],0.0,-6.0,-6.0,6.0,4.333333333333333,3.0,26.0,6.0,4.833333333333333,5.0,29.0,3.0,10.0,3.0,"[407944.0, 408051.0, 407958.0, 407958.0, 408147.0, 408147.0, 407775.0, 407775.0, 408010.0, 407916.0, 407839.0, 408161.0, 408161.0, 407677.0, 407649.0, 407814.0]",0.5,-3.0,-0.5,4.0,2.75,3.0,11.0,4.0,3.5,3.0,14.0,2.0,4.0,2.0,"[407958.0, 407958.0, 408147.0, 408147.0, 407775.0, 407775.0, 407649.0, 407814.0]",0.5,-3.0,-0.75,2.0,7.5,7.5,15.0,2.0,7.5,7.5,15.0,1.0,6.0,1.0,"[407944.0, 408051.0, 408010.0, 407916.0, 407839.0, 408161.0, 408161.0, 407677.0]",0.5,0.0,0.0
Lutheran Westland,408203,2013.0,2,5.5,5.5,11.0,2,6.5,6.5,13.0,1.0,0.0,1.0,"[408176.0, 408199.0]",0.5,-2.0,-1.0,3.0,10.666666666666666,12.0,32.0,3.0,4.333333333333333,2.0,13.0,1.0,16.0,2.0,"[408205.0, 407733.0, 407781.0, 408038.0, 408038.0, 408199.0, nan, nan, 408176.0, 408176.0, 407611.0, 407611.0, 407818.0, 407818.0, nan, 407766.0, nan, 408118.0, 408199.0]",0.6666666666666666,19.0,6.333333333333333,3.0,10.666666666666666,12.0,32.0,3.0,4.333333333333333,2.0,13.0,1.0,6.0,2.0,"[407781.0, 408038.0, 408038.0, nan, nan, 407611.0, 407611.0, nan, 408199.0]",0.6666666666666666,19.0,6.333333333333333,0.0,,,0.0,0.0,,,0.0,0.0,10.0,0.0,"[408205.0, 407733.0, 408199.0, 408176.0, 408176.0, 407818.0, 407818.0, 407766.0, nan, 408118.0]",,0.0,
Mackinaw City,409494,2013.0,2,5.0,5.0,10.0,2,5.5,5.5,11.0,1.0,0.0,1.0,"[408086.0, 408080.0]",0.5,-1.0,-0.5,3.0,9.666666666666666,9.0,29.0,3.0,3.6666666666666665,1.0,11.0,1.0,16.0,2.0,"[407935.0, 408086.0, 408086.0, 407690.0, 407690.0, 408050.0, 408050.0, 407971.0, 407971.0, 407670.0, 407670.0, 408014.0, 408014.0, 636920.0, 636920.0, 408086.0, 408086.0, 408080.0, 408080.0]",0.6666666666666666,18.0,6.0,3.0,9.666666666666666,9.0,29.0,3.0,3.6666666666666665,1.0,11.0,1.0,10.0,2.0,"[407935.0, 408086.0, 408086.0, 407690.0, 407690.0, 408050.0, 408050.0, 407971.0, 407971.0, 408014.0, 408014.0, 636920.0, 636920.0]",0.6666666666666666,18.0,6.0,0.0,,,0.0,0.0,,,0.0,0.0,6.0,0.0,"[407670.0, 407670.0, 408086.0, 408086.0, 408080.0, 408080.0]",,0.0,
Macomb Dakota,408215,2013.0,3,4.666666666666667,5.0,14.0,3,2.3333333333333335,1.0,7.0,1.0,0.0,2.0,"[407797.0, 407906.0, 407750.0]",0.6666666666666666,7.0,2.3333333333333335,28.0,7.285714285714286,7.0,204.0,28.0,2.9642857142857144,2.0,83.0,4.0,3.0,24.0,"[407737.0, 407616.0, 407773.0, 407618.0, 407675.0, 407694.0, 407616.0, 407650.0, 407650.0, 407731.0, 407731.0, 407694.0, 407706.0, 407797.0, 407682.0, 407682.0, 408088.0, 408088.0, 407906.0, 407906.0, 407783.0, 407783.0, 408087.0, 407922.0, 407750.0, 407750.0, 407762.0, 407762.0, 408136.0, 408023.0, 407791.0]",0.8571428571428571,121.0,4.321428571428571,17.0,6.882352941176471,7.0,117.0,17.0,2.4705882352941178,1.0,42.0,2.0,1.0,15.0,"[407737.0, 407616.0, 407773.0, 407675.0, 407694.0, 407616.0, 407731.0, 407694.0, 407706.0, 407797.0, 407682.0, 407906.0, 407783.0, 407922.0, 407750.0, 408136.0, 408023.0, 407791.0]",0.8823529411764706,75.0,4.411764705882353,11.0,7.909090909090909,8.0,87.0,11.0,3.727272727272727,3.0,41.0,2.0,2.0,9.0,"[407618.0, 407650.0, 407650.0, 407731.0, 407682.0, 408088.0, 408088.0, 407906.0, 407783.0, 408087.0, 407750.0, 407762.0, 407762.0]",0.8181818181818182,46.0,4.181818181818182
Macomb L'Anse Creuse North,407906,2013.0,3,3.3333333333333335,3.0,10.0,3,2.3333333333333335,2.0,7.0,1.0,0.0,2.0,"[407788.0, 407922.0, 408215.0]",0.6666666666666666,3.0,1.0,19.0,5.684210526315789,5.0,108.0,19.0,4.526315789473684,3.0,86.0,6.0,7.0,13.0,"[407689.0, 408023.0, 407750.0, 407750.0, 407694.0, 407706.0, 407797.0, 407731.0, 408023.0, 407731.0, 408082.0, 408082.0, 408215.0, 408215.0, 408064.0, 407831.0, 407682.0, 407682.0, 407616.0, 408164.0, 408164.0, 407783.0, 408023.0, 407618.0, 407788.0, 407791.0]",0.6842105263157895,22.0,1.1578947368421053,10.0,5.1,4.0,51.0,10.0,4.1,2.5,41.0,4.0,3.0,6.0,"[407750.0, 407706.0, 407797.0, 407731.0, 408215.0, 408064.0, 407682.0, 407682.0, 408164.0, 408164.0, 407783.0, 407788.0, 407791.0]",0.6,10.0,1.0,9.0,6.333333333333333,7.0,57.0,9.0,5.0,3.0,45.0,2.0,4.0,7.0,"[407689.0, 408023.0, 407750.0, 407694.0, 407731.0, 408023.0, 408082.0, 408082.0, 408215.0, 407831.0, 407616.0, 408023.0, 407618.0]",0.7777777777777778,12.0,1.333333333333333
Macomb Lutheran North,408016,2013.0,1,0.0,0.0,0.0,1,15.0,15.0,15.0,1.0,0.0,0.0,[407650.0],0.0,-15.0,-15.0,17.0,3.0588235294117645,2.0,52.0,17.0,6.529411764705882,6.0,111.0,12.0,9.0,4.0,"[407616.0, 407773.0, 408212.0, 408212.0, 407650.0, 407650.0, 408195.0, 408195.0, 407650.0, 407650.0, 407774.0, 407774.0, 407710.0, 407710.0, 408212.0, 408212.0, 408195.0, 408195.0, nan, 407990.0, 407903.0, 407903.0, 408118.0, 407657.0, 407657.0]",0.23529411764705882,-59.0,-3.4705882352941178,9.0,2.5555555555555554,2.0,23.0,9.0,7.333333333333333,6.0,66.0,7.0,4.0,1.0,"[407773.0, 408212.0, 408212.0, 407650.0, 407650.0, 407710.0, 407710.0, 408195.0, 408195.0, nan, 407990.0, 408118.0]",0.1111111111111111,-43.0,-4.777777777777778,8.0,3.625,2.5,29.0,8.0,5.625,6.5,45.0,5.0,5.0,3.0,"[407616.0, 407650.0, 407650.0, 408195.0, 408195.0, 407774.0, 407774.0, 408212.0, 408212.0, 407903.0, 407903.0, 407657.0, 407657.0]",0.375,-16.0,-2.0
Madison Heights Bishop Foley,407650,2013.0,8,11.5,11.0,92.0,8,1.75,0.5,14.0,0.0,0.0,8.0,"[408221.0, 408016.0, 407811.0, 408027.0, 408195.0, 407736.0, 407796.0, 407744.0]",1.0,78.0,9.75,25.0,9.0,8.0,225.0,25.0,2.24,2.0,56.0,3.0,12.0,21.0,"[407825.0, 407825.0, 407777.0, 408007.0, 407610.0, 408137.0, 407777.0, 408007.0, 408212.0, 408212.0, 408215.0, 408215.0, 407610.0, 407610.0, 408195.0, 408195.0, 408016.0, 408016.0, 407710.0, 408016.0, 408016.0, 408212.0, 408212.0, 407913.0, 408212.0, 408195.0, 408195.0, 407710.0, 407710.0, 407791.0, 407720.0, 407720.0, 407913.0, 408082.0, 408102.0, 407913.0]",0.84,169.0,6.76,15.0,9.933333333333334,10.0,149.0,15.0,1.6666666666666667,1.0,25.0,0.0,9.0,15.0,"[407825.0, 407825.0, 407777.0, 408007.0, 407610.0, 408137.0, 407777.0, 408007.0, 408215.0, 408215.0, 407610.0, 407610.0, 408195.0, 408195.0, 408016.0, 408016.0, 408212.0, 408212.0, 407913.0, 407710.0, 407710.0, 408082.0, 408102.0, 407913.0]",1.0,124.0,8.266666666666667,10.0,7.6,5.5,76.0,10.0,3.1,3.0,31.0,3.0,3.0,6.0,"[408212.0, 408212.0, 407710.0, 408016.0, 408016.0, 408212.0, 408195.0, 408195.0, 407791.0, 407720.0, 407720.0, 407913.0]",0.6,45.0,4.5
Madison Heights Lamphere,407873,2013.0,2,11.0,11.0,22.0,2,2.5,2.5,5.0,1.0,0.0,1.0,"[407691.0, 408163.0]",0.5,17.0,8.5,15.0,5.133333333333334,5.0,77.0,15.0,4.066666666666666,4.0,61.0,6.0,4.0,9.0,"[407791.0, 407750.0, 407831.0, 407684.0, 407684.0, 407675.0, 407657.0, 407657.0, 407675.0, 407675.0, 408095.0, 407618.0, 408105.0, 407706.0, 408118.0, 407791.0, 407936.0, 407936.0, 407675.0]",0.6,16.0,1.0666666666666673,5.0,4.6,5.0,23.0,5.0,3.4,4.0,17.0,1.0,3.0,4.0,"[407791.0, 407750.0, 407684.0, 407684.0, 407657.0, 407675.0, 407675.0, 408118.0]",0.8,6.0,1.1999999999999997,10.0,5.4,6.5,54.0,10.0,4.4,4.0,44.0,5.0,1.0,5.0,"[407831.0, 407675.0, 407657.0, 408095.0, 407618.0, 408105.0, 407706.0, 407791.0, 407936.0, 407936.0, 407675.0]",0.5,10.0,1.0
Madison Heights Madison,407621,2013.0,1,0.0,0.0,0.0,1,15.0,15.0,15.0,1.0,0.0,0.0,[408027.0],0.0,-15.0,-15.0,12.0,3.9166666666666665,2.0,47.0,12.0,12.833333333333334,12.5,154.0,11.0,4.0,1.0,"[407638.0, 407638.0, 408163.0, 407725.0, 407841.0, 407841.0, 407725.0, 407766.0, 407841.0, 407766.0, 407607.0, 407708.0, 407708.0, 407722.0, 407607.0, 408163.0]",0.08333333333333333,-107.0,-8.916666666666668,5.0,7.4,9.0,37.0,5.0,14.0,12.0,70.0,4.0,3.0,1.0,"[407638.0, 408163.0, 407841.0, 407725.0, 407766.0, 407607.0, 407708.0, 407722.0]",0.2,-33.0,-6.6,7.0,1.4285714285714286,1.0,10.0,7.0,12.0,13.0,84.0,7.0,1.0,0.0,"[407638.0, 407725.0, 407841.0, 407766.0, 407841.0, 407708.0, 407607.0, 408163.0]",0.0,-74.0,-10.571428571428571
Mancelona,408197,2013.0,3,5.666666666666667,6.0,17.0,3,4.666666666666667,5.0,14.0,1.0,0.0,2.0,"[407904.0, 407755.0, 407693.0]",0.6666666666666666,3.0,1.0,3.0,5.333333333333333,6.0,16.0,3.0,10.333333333333334,10.0,31.0,2.0,11.0,1.0,"[407793.0, 407985.0, 407993.0, 407935.0, 407613.0, 408162.0, 408162.0, 408172.0, 407877.0, 408145.0, 408093.0, 407786.0, 407904.0, 407904.0]",0.3333333333333333,-15.0,-5.000000000000001,2.0,5.0,5.0,10.0,2.0,10.5,10.5,21.0,1.0,3.0,1.0,"[407793.0, 407985.0, 407613.0, 408162.0, 408162.0]",0.5,-11.0,-5.5,1.0,6.0,6.0,6.0,1.0,10.0,10.0,10.0,1.0,8.0,0.0,"[407993.0, 407935.0, 408172.0, 407877.0, 408145.0, 408093.0, 407786.0, 407904.0, 407904.0]",0.0,-4.0,-4.0
Manchester,408081,2013.0,2,5.0,5.0,10.0,2,2.5,2.5,5.0,1.0,0.0,1.0,"[407666.0, 407661.0]",0.5,5.0,2.5,14.0,6.928571428571429,7.0,97.0,14.0,5.142857142857143,5.0,72.0,5.0,7.0,9.0,"[407666.0, 408131.0, 407794.0, 407838.0, 407645.0, 407740.0, 407838.0, 407838.0, 407784.0, 407740.0, 407747.0, 407897.0, 407897.0, 408100.0, 408100.0, 407732.0, 407732.0, 408168.0, 408168.0, 407932.0, 407661.0]",0.6428571428571429,25.0,1.7857142857142856,6.0,6.666666666666667,6.0,40.0,6.0,6.666666666666667,6.0,40.0,3.0,5.0,3.0,"[407666.0, 407838.0, 407645.0, 407838.0, 407838.0, 407747.0, 408100.0, 408168.0, 408168.0, 407932.0, 407661.0]",0.5,0.0,0.0,8.0,7.125,7.0,57.0,8.0,4.0,2.0,32.0,2.0,2.0,6.0,"[408131.0, 407794.0, 407740.0, 407784.0, 407740.0, 407897.0, 407897.0, 408100.0, 407732.0, 407732.0]",0.75,25.0,3.125
Manistee,407775,2013.0,1,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,[407677.0],0.0,-1.0,-1.0,7.0,5.714285714285714,5.0,40.0,7.0,7.857142857142857,9.0,55.0,5.0,11.0,2.0,"[407649.0, 407649.0, 407772.0, 407620.0, 408146.0, 408146.0, 408109.0, 407630.0, 407761.0, 407761.0, 407839.0, 407839.0, 408113.0, 408218.0, 407877.0, 408015.0, 408145.0, 407649.0]",0.2857142857142857,-15.0,-2.1428571428571423,3.0,5.0,5.0,15.0,3.0,12.0,12.0,36.0,3.0,7.0,0.0,"[407649.0, 407649.0, 408146.0, 408146.0, 408109.0, 408113.0, 408218.0, 407877.0, 408015.0, 407649.0]",0.0,-21.0,-7.0,4.0,6.25,6.5,25.0,4.0,4.75,3.5,19.0,2.0,4.0,2.0,"[407772.0, 407620.0, 407630.0, 407761.0, 407761.0, 407839.0, 407839.0, 408145.0]",0.5,6.0,1.5
Manistee Catholic Central,408090,2013.0,1,0.0,0.0,0.0,1,7.0,7.0,7.0,1.0,0.0,0.0,[408145.0],0.0,-7.0,-7.0,4.0,4.5,3.5,18.0,4.0,8.0,8.5,32.0,2.0,10.0,2.0,"[407620.0, 408217.0, 407819.0, 407839.0, 407819.0, 408174.0, 408174.0, 408174.0, 408174.0, 407633.0, 407633.0, 407930.0, 407930.0, 408015.0]",0.5,-14.0,-3.5,0.0,,,0.0,0.0,,,0.0,0.0,3.0,0.0,"[407620.0, 408174.0, 408174.0]",,0.0,,4.0,4.5,3.5,18.0,4.0,8.0,8.5,32.0,2.0,7.0,2.0,"[408217.0, 407819.0, 407839.0, 407819.0, 408174.0, 408174.0, 407633.0, 407633.0, 407930.0, 407930.0, 408015.0]",0.5,-14.0,-3.5
Manton,408109,2013.0,1,2.0,2.0,2.0,1,4.0,4.0,4.0,1.0,0.0,0.0,[407944.0],0.0,-2.0,-2.0,4.0,2.75,3.0,11.0,4.0,7.25,8.5,29.0,3.0,8.0,1.0,"[407772.0, 407711.0, 408174.0, 407775.0, 407711.0, 408150.0, 407693.0, 407857.0, 407857.0, 408080.0, 407953.0, 407953.0]",0.25,-18.0,-4.5,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,[408174.0],,0.0,,4.0,2.75,3.0,11.0,4.0,7.25,8.5,29.0,3.0,7.0,1.0,"[407772.0, 407711.0, 407775.0, 407711.0, 408150.0, 407693.0, 407857.0, 407857.0, 408080.0, 407953.0, 407953.0]",0.25,-18.0,-4.5
Maple City Glen Lake,407693,2013.0,6,5.666666666666667,6.5,34.0,6,5.333333333333333,3.0,32.0,1.0,0.0,5.0,"[407930.0, 407827.0, 408197.0, 408145.0, 407935.0, 407953.0]",0.8333333333333334,2.0,0.3333333333333339,5.0,6.8,8.0,34.0,5.0,2.8,3.0,14.0,1.0,15.0,4.0,"[408174.0, 408193.0, 407755.0, 407630.0, 407930.0, 407930.0, 408113.0, 407904.0, 407904.0, 407930.0, 407930.0, 407612.0, 408145.0, 408109.0, 408174.0, 408174.0, 408010.0, 407827.0, 407827.0, 408217.0]",0.8,20.0,4.0,1.0,9.0,9.0,9.0,1.0,5.0,5.0,5.0,0.0,9.0,1.0,"[408174.0, 408193.0, 407755.0, 407630.0, 408113.0, 407612.0, 408109.0, 408174.0, 408174.0, 408010.0]",1.0,4.0,4.0,4.0,6.25,7.0,25.0,4.0,2.25,2.5,9.0,1.0,6.0,3.0,"[407930.0, 407930.0, 407904.0, 407904.0, 407930.0, 407930.0, 408145.0, 407827.0, 407827.0, 408217.0]",0.75,16.0,4.0
Marcellus,407982,2013.0,1,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,[407771.0],0.0,-1.0,-1.0,7.0,3.5714285714285716,0.0,25.0,7.0,12.714285714285714,15.0,89.0,5.0,16.0,1.0,"[408012.0, 407950.0, 408108.0, 407947.0, 407989.0, 407988.0, 407988.0, 408000.0, 407771.0, 407771.0, 407719.0, 408128.0, 408128.0, 408128.0, 408128.0, 407769.0, 407769.0, 407989.0, 638207.0, 638207.0, 407664.0, nan]",0.14285714285714285,-64.0,-9.142857142857142,2.0,12.0,12.0,24.0,2.0,7.5,7.5,15.0,0.0,10.0,1.0,"[407950.0, 408000.0, 407771.0, 407771.0, 407719.0, 407769.0, 407769.0, 638207.0, 638207.0, 407664.0, nan]",0.5,9.0,4.5,5.0,0.2,0.0,1.0,5.0,14.8,15.0,74.0,5.0,6.0,0.0,"[408012.0, 408108.0, 407947.0, 407989.0, 407988.0, 407988.0, 408128.0, 408128.0, 408128.0, 408128.0, 407989.0]",0.0,-73.0,-14.600000000000001
Marcellus Howardsville Christian,638207,2013.0,1,8.0,8.0,8.0,1,11.0,11.0,11.0,1.0,0.0,0.0,[408201.0],0.0,-3.0,-3.0,0.0,,,0.0,0.0,,,0.0,0.0,7.0,0.0,"[407676.0, 408201.0, 408216.0, 407982.0, 407982.0, 408201.0, 407654.0]",,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,"[408201.0, 407654.0]",,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,5.0,0.0,"[407676.0, 408216.0, 407982.0, 407982.0, 408201.0]",,0.0,
Marine City,407657,2013.0,1,0.0,0.0,0.0,1,12.0,12.0,12.0,1.0,0.0,0.0,[407756.0],0.0,-12.0,-12.0,17.0,4.0588235294117645,3.0,69.0,17.0,4.588235294117647,4.0,78.0,11.0,8.0,6.0,"[407607.0, 407773.0, 407706.0, 407706.0, 407756.0, 407680.0, 407616.0, 407873.0, 407873.0, 407766.0, 407766.0, 407675.0, 407882.0, 407882.0, 408095.0, 408095.0, 407773.0, 407797.0, 407797.0, 407618.0, 407756.0, 408016.0, 408016.0, 407788.0, 407990.0]",0.35294117647058826,-9.0,-0.5294117647058822,11.0,5.090909090909091,4.0,56.0,11.0,4.545454545454546,4.0,50.0,6.0,5.0,5.0,"[407706.0, 407680.0, 407616.0, 407873.0, 407766.0, 407766.0, 407675.0, 407882.0, 407882.0, 408095.0, 407797.0, 407797.0, 407618.0, 408016.0, 408016.0, 407990.0]",0.45454545454545453,6.0,0.545454545454545,6.0,2.1666666666666665,2.0,13.0,6.0,4.666666666666667,3.0,28.0,5.0,3.0,1.0,"[407607.0, 407773.0, 407706.0, 407756.0, 407873.0, 408095.0, 407773.0, 407756.0, 407788.0]",0.16666666666666666,-15.0,-2.5000000000000004
Marine City Cardinal Mooney,407855,2013.0,1,1.0,1.0,1.0,1,8.0,8.0,8.0,1.0,0.0,0.0,[408222.0],0.0,-7.0,-7.0,18.0,1.1111111111111112,0.0,20.0,18.0,14.61111111111111,14.0,263.0,18.0,2.0,0.0,"[407885.0, 407911.0, 407911.0, 408118.0, 408118.0, 407920.0, 407920.0, 407920.0, 407920.0, 407911.0, 407911.0, 408118.0, 408118.0, 407663.0, 407663.0, 408116.0, 408116.0, 407903.0, 407903.0, 408056.0]",0.0,-243.0,-13.5,7.0,1.2857142857142858,1.0,9.0,7.0,17.0,18.0,119.0,7.0,2.0,0.0,"[408118.0, 408118.0, 407920.0, 407920.0, 407911.0, 407911.0, 407663.0, 407663.0, 408056.0]",0.0,-110.0,-15.714285714285714,11.0,1.0,0.0,11.0,11.0,13.090909090909092,13.0,144.0,11.0,0.0,0.0,"[407885.0, 407911.0, 407911.0, 407920.0, 407920.0, 408118.0, 408118.0, 408116.0, 408116.0, 407903.0, 407903.0]",0.0,-133.0,-12.090909090909092
Marion,407931,2013.0,4,2.75,2.5,11.0,4,2.75,1.0,11.0,1.0,0.0,3.0,"[407985.0, 408113.0, 408125.0, 408145.0]",0.75,0.0,0.0,3.0,9.0,12.0,27.0,3.0,0.3333333333333333,0.0,1.0,0.0,4.0,3.0,"[407819.0, 407711.0, 408101.0, 407711.0, 407633.0, 407633.0, 407633.0]",1.0,26.0,8.666666666666666,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,[407819.0],,0.0,,3.0,9.0,12.0,27.0,3.0,0.3333333333333333,0.0,1.0,0.0,3.0,3.0,"[407711.0, 408101.0, 407711.0, 407633.0, 407633.0, 407633.0]",1.0,26.0,8.666666666666666
Marlette,408106,2013.0,2,2.0,2.0,4.0,2,2.5,2.5,5.0,1.0,0.0,1.0,"[407903.0, 407774.0]",0.5,-1.0,-0.5,4.0,3.75,4.0,15.0,4.0,7.0,5.0,28.0,2.0,12.0,2.0,"[407785.0, 408033.0, 407799.0, 408059.0, 408077.0, 407927.0, 408046.0, 408133.0, 407640.0, 408077.0, 408116.0, 408116.0, 407903.0, 407903.0, 407799.0, 408046.0]",0.5,-13.0,-3.25,4.0,3.75,4.0,15.0,4.0,7.0,5.0,28.0,2.0,2.0,2.0,"[407785.0, 408033.0, 408059.0, 408046.0, 408133.0, 408046.0]",0.5,-13.0,-3.25,0.0,,,0.0,0.0,,,0.0,0.0,10.0,0.0,"[407799.0, 408077.0, 407927.0, 407640.0, 408077.0, 408116.0, 408116.0, 407903.0, 407903.0, 407799.0]",,0.0,
Marquette,408226,2013.0,1,0.0,0.0,0.0,1,14.0,14.0,14.0,1.0,0.0,0.0,[408218.0],0.0,-14.0,-14.0,1.0,3.0,3.0,3.0,1.0,6.0,6.0,6.0,1.0,2.0,0.0,"[407793.0, 408008.0, 408218.0]",0.0,-3.0,-3.0,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,[408008.0],,0.0,,1.0,3.0,3.0,3.0,1.0,6.0,6.0,6.0,1.0,1.0,0.0,"[407793.0, 408218.0]",0.0,-3.0,-3.0
Marshall,408167,2013.0,2,6.5,6.5,13.0,2,4.0,4.0,8.0,1.0,0.0,1.0,"[408124.0, 407754.0]",0.5,5.0,2.5,10.0,6.8,6.0,68.0,10.0,4.0,2.5,40.0,4.0,15.0,6.0,"[407749.0, 407749.0, 408058.0, 407842.0, 407968.0, 407968.0, 407754.0, 407752.0, 407752.0, 407945.0, 407752.0, 407959.0, 407678.0, 408138.0, 408138.0, 408058.0, 408058.0, 407816.0, 407998.0, 408076.0, 408076.0, 407745.0, 407745.0, 408068.0, 408068.0]",0.6,28.0,2.8,7.0,6.857142857142857,7.0,48.0,7.0,4.571428571428571,3.0,32.0,3.0,5.0,4.0,"[407749.0, 407749.0, 407842.0, 407968.0, 407968.0, 407959.0, 407678.0, 407998.0, 408076.0, 408076.0, 408068.0, 408068.0]",0.5714285714285714,16.0,2.2857142857142856,3.0,6.666666666666667,5.0,20.0,3.0,2.6666666666666665,2.0,8.0,1.0,10.0,2.0,"[408058.0, 407754.0, 407752.0, 407752.0, 407945.0, 407752.0, 408138.0, 408138.0, 408058.0, 408058.0, 407816.0, 407745.0, 407745.0]",0.6666666666666666,12.0,4.0
Martin,407947,2013.0,1,1.0,1.0,1.0,1,5.0,5.0,5.0,1.0,0.0,0.0,[407769.0],0.0,-4.0,-4.0,8.0,1.25,0.0,10.0,8.0,10.125,11.0,81.0,8.0,12.0,0.0,"[407771.0, 407988.0, 407988.0, 407982.0, nan, 407980.0, 407702.0, 407702.0, 407901.0, 407901.0, 407950.0, 407950.0, 407769.0, 407769.0, 407769.0, 407980.0, 408228.0, nan, 407699.0, nan]",0.0,-71.0,-8.875,5.0,1.6,0.0,8.0,5.0,12.4,13.0,62.0,5.0,11.0,0.0,"[407771.0, 407988.0, 407988.0, 407982.0, nan, 407980.0, 407702.0, 407702.0, 407769.0, 407769.0, 407769.0, 407980.0, 408228.0, nan, 407699.0, nan]",0.0,-54.0,-10.8,3.0,0.6666666666666666,1.0,2.0,3.0,6.333333333333333,5.0,19.0,3.0,1.0,0.0,"[407901.0, 407901.0, 407950.0, 407950.0]",0.0,-17.0,-5.666666666666666
Marysville,407773,2013.0,2,5.0,5.0,10.0,2,3.0,3.0,6.0,1.0,0.0,1.0,"[407663.0, 407756.0]",0.5,4.0,2.0,24.0,5.791666666666667,5.5,139.0,24.0,5.125,4.0,123.0,10.0,6.0,14.0,"[408095.0, 408023.0, 408116.0, 407616.0, 407737.0, 407618.0, 408215.0, 408016.0, 407657.0, 407680.0, 407922.0, 407922.0, 408105.0, 408105.0, 407783.0, 407783.0, 407797.0, 407797.0, 407706.0, 407682.0, 407682.0, 407788.0, 407657.0, 408136.0, 408136.0, 407616.0, 407776.0, 407776.0, 407990.0, 407825.0]",0.5833333333333334,16.0,0.666666666666667,14.0,6.5,7.5,91.0,14.0,6.357142857142857,5.0,89.0,6.0,3.0,8.0,"[408095.0, 408116.0, 407737.0, 407657.0, 407922.0, 408105.0, 407783.0, 407783.0, 407797.0, 407682.0, 407682.0, 407788.0, 407657.0, 408136.0, 407616.0, 407990.0, 407825.0]",0.5714285714285714,2.0,0.14285714285714324,10.0,4.8,3.0,48.0,10.0,3.4,3.5,34.0,4.0,3.0,6.0,"[408023.0, 407616.0, 407618.0, 408215.0, 408016.0, 407680.0, 407922.0, 408105.0, 407797.0, 407706.0, 408136.0, 407776.0, 407776.0]",0.6,14.0,1.4
Mason,407705,2013.0,1,2.0,2.0,2.0,1,3.0,3.0,3.0,1.0,0.0,0.0,[407636.0],0.0,-1.0,-1.0,20.0,2.95,3.0,59.0,20.0,7.15,8.5,143.0,16.0,10.0,4.0,"[407639.0, 408021.0, 408127.0, 408123.0, 408123.0, 407715.0, 407715.0, 407838.0, 407636.0, 407636.0, 407715.0, 407823.0, 407823.0, 407738.0, 407738.0, 407951.0, 407951.0, 407959.0, 407816.0, 407816.0, 407856.0, 407856.0, 408124.0, 408124.0, 407753.0, 407813.0, 407813.0, 407730.0, 407730.0, 407959.0]",0.2,-84.0,-4.2,5.0,4.2,3.0,21.0,5.0,6.8,9.0,34.0,3.0,8.0,2.0,"[407639.0, 408021.0, 408123.0, 408123.0, 407838.0, 407715.0, 407959.0, 407816.0, 407816.0, 407813.0, 407813.0, 407730.0, 407730.0]",0.4,-13.0,-2.5999999999999996,15.0,2.533333333333333,2.0,38.0,15.0,7.266666666666667,8.0,109.0,13.0,2.0,2.0,"[408127.0, 407715.0, 407715.0, 407636.0, 407636.0, 407823.0, 407823.0, 407738.0, 407738.0, 407951.0, 407951.0, 407856.0, 407856.0, 408124.0, 408124.0, 407753.0, 407959.0]",0.13333333333333333,-71.0,-4.733333333333333
