teamName,teamId,season_year,playoff_games_played,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_count,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_L,playoff_T,playoff_W,playoff_opponents,playoff_win_pct,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_count,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_L,regular_season_T,regular_season_W,regular_season_opponents,regular_season_win_pct,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_count,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_L,home_T,home_W,home_opponents,home_win_pct,home_run_diff_total,home_run_diff_mean,away_games_played,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_count,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_L,away_T,away_W,away_opponents,away_win_pct,away_run_diff_total,away_run_diff_mean
Mendon,642938,2014,2,8.0,8.0,16.0,2,4.5,4.5,9.0,1.0,0.0,1.0,"[642830.0, 642484.0]",0.5,7.0,3.5,0.0,,,0.0,0.0,,,0.0,0.0,17.0,0.0,"[642797.0, 642797.0, 642679.0, 642830.0, 642830.0, 642843.0, 642843.0, 642830.0, 642830.0, 642945.0, 642484.0, 642484.0, 642484.0, 642945.0, 642945.0, 642484.0, 642790.0]",,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,9.0,0.0,"[642797.0, 642797.0, 642843.0, 642843.0, 642484.0, 642484.0, 642484.0, 642945.0, 642945.0]",,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,8.0,0.0,"[642679.0, 642830.0, 642830.0, 642830.0, 642830.0, 642945.0, 642484.0, 642790.0]",,0.0,
Merrill,642599,2014,1,2.0,2.0,2.0,1,5.0,5.0,5.0,1.0,0.0,0.0,[642619.0],0.0,-3.0,-3.0,16.0,5.0,4.5,80.0,16.0,7.5,5.0,120.0,9.0,12.0,7.0,"[642739.0, 642739.0, 642835.0, 642835.0, 642974.0, 642625.0, 642625.0, 642752.0, 642428.0, 642428.0, 642778.0, 642778.0, 642870.0, 642870.0, 642607.0, 642607.0, 642676.0, 642995.0, 642995.0, 642999.0, 642999.0, 642711.0, 642711.0, 642881.0, 642881.0, 642487.0, 642917.0, 642870.0]",0.4375,-40.0,-2.5,7.0,6.142857142857143,5.0,43.0,7.0,7.714285714285714,5.0,54.0,3.0,11.0,4.0,"[642739.0, 642739.0, 642835.0, 642835.0, 642974.0, 642625.0, 642625.0, 642752.0, 642870.0, 642870.0, 642676.0, 642995.0, 642995.0, 642999.0, 642999.0, 642881.0, 642487.0, 642870.0]",0.5714285714285714,-11.0,-1.5714285714285712,9.0,4.111111111111111,4.0,37.0,9.0,7.333333333333333,5.0,66.0,6.0,1.0,3.0,"[642428.0, 642428.0, 642778.0, 642778.0, 642607.0, 642607.0, 642711.0, 642711.0, 642881.0, 642917.0]",0.3333333333333333,-29.0,-3.2222222222222223
Mesick,642929,2014,1,4.0,4.0,4.0,1,14.0,14.0,14.0,1.0,0.0,0.0,[642749.0],0.0,-10.0,-10.0,3.0,3.3333333333333335,1.0,10.0,3.0,13.0,12.0,39.0,2.0,13.0,1.0,"[642748.0, 643007.0, 643029.0, 642512.0, 642512.0, 642828.0, 642961.0, 642646.0, 642646.0, 642748.0, nan, 642453.0, nan, 642450.0, 642748.0, 642961.0]",0.3333333333333333,-29.0,-9.666666666666666,3.0,3.3333333333333335,1.0,10.0,3.0,13.0,12.0,39.0,2.0,6.0,1.0,"[643007.0, 642512.0, 642512.0, 642828.0, 642748.0, nan, 642453.0, nan, 642748.0]",0.3333333333333333,-29.0,-9.666666666666666,0.0,,,0.0,0.0,,,0.0,0.0,7.0,0.0,"[642748.0, 643029.0, 642961.0, 642646.0, 642646.0, 642450.0, 642961.0]",,0.0,
Michigan Center,642984,2014,3,4.666666666666667,4.0,14.0,3,1.0,1.0,3.0,1.0,0.0,2.0,"[642657.0, 642560.0, 642629.0]",0.6666666666666666,11.0,3.666666666666667,30.0,7.033333333333333,6.0,211.0,30.0,3.2333333333333334,3.0,97.0,6.0,3.0,24.0,"[642452.0, 642936.0, 642567.0, 642567.0, 642871.0, 642871.0, 642632.0, 642632.0, 642715.0, 642715.0, 642945.0, 642790.0, 642560.0, 642560.0, 642746.0, 642432.0, 642560.0, 642657.0, 642657.0, 642763.0, 642763.0, 642916.0, 642916.0, 642965.0, 642965.0, 642452.0, 642452.0, 642452.0, 642898.0, 642898.0, 642764.0, 642604.0, 642604.0]",0.8,114.0,3.8,23.0,7.565217391304348,7.0,174.0,23.0,3.652173913043478,3.0,84.0,4.0,1.0,19.0,"[642936.0, 642567.0, 642567.0, 642632.0, 642632.0, 642945.0, 642560.0, 642560.0, 642746.0, 642432.0, 642560.0, 642657.0, 642657.0, 642763.0, 642763.0, 642916.0, 642916.0, 642965.0, 642965.0, 642452.0, 642898.0, 642898.0, 642604.0, 642604.0]",0.8260869565217391,90.0,3.9130434782608696,7.0,5.285714285714286,4.0,37.0,7.0,1.8571428571428572,1.0,13.0,2.0,2.0,5.0,"[642452.0, 642871.0, 642871.0, 642715.0, 642715.0, 642790.0, 642452.0, 642452.0, 642764.0]",0.7142857142857143,24.0,3.4285714285714284
Middleville Thornapple Kellogg,642794,2014,3,6.0,5.0,18.0,3,2.6666666666666665,1.0,8.0,1.0,0.0,2.0,"[642548.0, 642821.0, 642998.0]",0.6666666666666666,10.0,3.3333333333333335,3.0,1.3333333333333333,1.0,4.0,3.0,1.3333333333333333,0.0,4.0,1.0,13.0,2.0,"[642990.0, 642859.0, 642859.0, 642859.0, 642859.0, 642859.0, 642821.0, 642998.0, 642998.0, 642954.0, 642678.0, 642998.0, 642998.0, 642667.0, 642792.0, 642781.0]",0.6666666666666666,0.0,0.0,2.0,1.5,1.5,3.0,2.0,2.0,2.0,4.0,1.0,9.0,1.0,"[642859.0, 642859.0, 642859.0, 642859.0, 642821.0, 642998.0, 642998.0, 642954.0, 642678.0, 642667.0, 642781.0]",0.5,-1.0,-0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,"[642990.0, 642859.0, 642998.0, 642998.0, 642792.0]",1.0,1.0,1.0
Midland,642838,2014,1,1.0,1.0,1.0,1,2.0,2.0,2.0,1.0,0.0,0.0,[642636.0],0.0,-1.0,-1.0,34.0,6.911764705882353,6.0,235.0,34.0,4.617647058823529,4.0,157.0,16.0,2.0,18.0,"[642739.0, 642739.0, 642994.0, 642937.0, 642622.0, 642723.0, 642723.0, 642695.0, 642695.0, 642696.0, 642636.0, 642636.0, 642690.0, 642690.0, 642610.0, 642610.0, 642823.0, 642823.0, 642796.0, 642796.0, 642782.0, 642782.0, 642888.0, 642792.0, 643016.0, 642522.0, 642522.0, 642761.0, 642761.0, 642541.0, 642541.0, 643008.0, 643008.0, 642857.0, 642857.0, 643016.0]",0.5294117647058824,78.0,2.2941176470588243,20.0,8.5,6.5,170.0,20.0,4.0,3.0,80.0,6.0,2.0,14.0,"[642739.0, 642739.0, 642994.0, 642723.0, 642723.0, 642695.0, 642695.0, 642696.0, 642690.0, 642690.0, 642610.0, 642610.0, 642782.0, 642782.0, 643016.0, 642761.0, 642761.0, 642541.0, 642541.0, 643008.0, 643008.0, 643016.0]",0.7,90.0,4.5,14.0,4.642857142857143,2.0,65.0,14.0,5.5,4.5,77.0,10.0,0.0,4.0,"[642937.0, 642622.0, 642636.0, 642636.0, 642823.0, 642823.0, 642796.0, 642796.0, 642888.0, 642792.0, 642522.0, 642522.0, 642857.0, 642857.0]",0.2857142857142857,-12.0,-0.8571428571428568
Midland Bullock Creek,643008,2014,1,1.0,1.0,1.0,1,5.0,5.0,5.0,1.0,0.0,0.0,[642823.0],0.0,-4.0,-4.0,12.0,6.25,6.0,75.0,12.0,3.8333333333333335,4.5,46.0,3.0,11.0,9.0,"[642656.0, 642656.0, 642723.0, 642756.0, 642756.0, 642612.0, 642612.0, 642778.0, 642538.0, 642492.0, 642624.0, 642625.0, 642578.0, 642578.0, 642964.0, 642428.0, 642428.0, 642887.0, 642782.0, 642838.0, 642838.0, 642492.0, 642636.0]",0.75,29.0,2.4166666666666665,3.0,3.0,3.0,9.0,3.0,5.0,5.0,15.0,2.0,8.0,1.0,"[642656.0, 642656.0, 642612.0, 642612.0, 642778.0, 642492.0, 642624.0, 642964.0, 642887.0, 642782.0, 642492.0]",0.3333333333333333,-6.0,-2.0,9.0,7.333333333333333,6.0,66.0,9.0,3.4444444444444446,4.0,31.0,1.0,3.0,8.0,"[642723.0, 642756.0, 642756.0, 642538.0, 642625.0, 642578.0, 642578.0, 642428.0, 642428.0, 642838.0, 642838.0, 642636.0]",0.8888888888888888,35.0,3.8888888888888884
Midland Dow,642522,2014,1,5.0,5.0,5.0,1,7.0,7.0,7.0,1.0,0.0,0.0,[642782.0],0.0,-2.0,-2.0,16.0,5.0,4.0,80.0,16.0,4.75,4.0,76.0,8.0,9.0,8.0,"[642782.0, 642723.0, 642723.0, 642541.0, 642541.0, 642739.0, 642823.0, 642823.0, 642771.0, 642603.0, 642612.0, 642636.0, 642636.0, 642899.0, 642723.0, 642551.0, 642551.0, 642610.0, 642838.0, 642838.0, 642426.0, 642426.0, nan, 642872.0, 642673.0]",0.5,4.0,0.25,7.0,6.571428571428571,5.0,46.0,7.0,2.857142857142857,2.0,20.0,1.0,5.0,6.0,"[642723.0, 642723.0, 642771.0, 642603.0, 642612.0, 642723.0, 642551.0, 642551.0, 642610.0, 642838.0, 642838.0, nan]",0.8571428571428571,26.0,3.714285714285714,9.0,3.7777777777777777,3.0,34.0,9.0,6.222222222222222,7.0,56.0,7.0,4.0,2.0,"[642782.0, 642541.0, 642541.0, 642739.0, 642823.0, 642823.0, 642636.0, 642636.0, 642899.0, 642426.0, 642426.0, 642872.0, 642673.0]",0.2222222222222222,-22.0,-2.4444444444444446
Milan,642552,2014,1,4.0,4.0,4.0,1,7.0,7.0,7.0,1.0,0.0,0.0,[642482.0],0.0,-3.0,-3.0,36.0,6.555555555555555,7.0,236.0,36.0,2.25,1.5,81.0,8.0,16.0,28.0,"[642613.0, 642725.0, 642732.0, 642506.0, 642585.0, 642585.0, 1158189.0, 1158189.0, 642879.0, 642770.0, 642647.0, 642471.0, 642905.0, 642905.0, 642976.0, 642709.0, 642709.0, 642709.0, 642613.0, 642613.0, 642898.0, 642898.0, 642955.0, 642732.0, 642732.0, 642652.0, 642652.0, 642506.0, 642506.0, 642982.0, 642982.0, 642498.0, 642498.0, 642498.0, 642629.0, 642629.0, 642629.0, 642629.0, 642439.0, 642439.0, 642955.0, 642955.0, 642955.0, 642755.0, 642755.0, 642755.0, 642755.0, 642653.0, 642653.0, 642471.0, 642725.0, 642725.0]",0.7777777777777778,155.0,4.305555555555555,20.0,6.75,7.5,135.0,20.0,2.25,1.5,45.0,5.0,7.0,15.0,"[642613.0, 642770.0, 642647.0, 642471.0, 642905.0, 642905.0, 642709.0, 642709.0, 642709.0, 642613.0, 642613.0, 642955.0, 642652.0, 642652.0, 642506.0, 642506.0, 642982.0, 642629.0, 642629.0, 642629.0, 642439.0, 642439.0, 642755.0, 642755.0, 642755.0, 642653.0, 642653.0]",0.75,90.0,4.5,16.0,6.3125,5.5,101.0,16.0,2.25,1.5,36.0,3.0,9.0,13.0,"[642725.0, 642732.0, 642506.0, 642585.0, 642585.0, 1158189.0, 1158189.0, 642879.0, 642976.0, 642898.0, 642898.0, 642732.0, 642732.0, 642982.0, 642498.0, 642498.0, 642498.0, 642629.0, 642955.0, 642955.0, 642955.0, 642755.0, 642471.0, 642725.0, 642725.0]",0.8125,65.0,4.0625
Milford,642846,2014,1,6.0,6.0,6.0,1,7.0,7.0,7.0,1.0,0.0,0.0,[642451.0],0.0,-1.0,-1.0,24.0,5.208333333333333,3.0,125.0,24.0,9.0,10.0,216.0,18.0,5.0,6.0,"[642799.0, 642532.0, 642532.0, 642499.0, 642883.0, 642904.0, 642904.0, 642761.0, 642761.0, 642451.0, 642707.0, 642707.0, 642663.0, 642663.0, 642819.0, 642767.0, 642426.0, 642426.0, 642799.0, 642577.0, 642766.0, 642766.0, 642766.0, 642766.0, 642577.0, 642761.0, 642854.0, 642854.0, 642526.0]",0.25,-91.0,-3.791666666666667,10.0,4.3,3.0,43.0,10.0,9.0,9.0,90.0,8.0,4.0,2.0,"[642532.0, 642532.0, 642451.0, 642707.0, 642707.0, 642577.0, 642766.0, 642766.0, 642766.0, 642766.0, 642577.0, 642854.0, 642854.0, 642526.0]",0.2,-47.0,-4.7,14.0,5.857142857142857,4.0,82.0,14.0,9.0,10.5,126.0,10.0,1.0,4.0,"[642799.0, 642499.0, 642883.0, 642904.0, 642904.0, 642761.0, 642761.0, 642663.0, 642663.0, 642819.0, 642767.0, 642426.0, 642426.0, 642799.0, 642761.0]",0.2857142857142857,-44.0,-3.1428571428571432
Millington,642718,2014,2,1.0,1.0,2.0,2,5.0,5.0,10.0,1.0,0.0,1.0,"[642618.0, 642745.0]",0.5,-8.0,-4.0,11.0,3.272727272727273,2.0,36.0,11.0,5.545454545454546,5.0,61.0,8.0,12.0,2.0,"[642543.0, 642778.0, 642429.0, 642578.0, 642500.0, 642974.0, 642745.0, 642429.0, 642640.0, 642756.0, 642756.0, 642745.0, 642745.0, 642878.0, 642447.0, 642847.0, 642851.0, 642851.0, 642864.0, 642745.0, 642756.0, 642847.0]",0.18181818181818182,-25.0,-2.272727272727273,8.0,4.125,3.0,33.0,8.0,4.125,3.5,33.0,5.0,6.0,2.0,"[642429.0, 642578.0, 642974.0, 642745.0, 642429.0, 642756.0, 642756.0, 642745.0, 642745.0, 642447.0, 642851.0, 642851.0, 642756.0]",0.25,0.0,0.0,3.0,1.0,1.0,3.0,3.0,9.333333333333334,9.0,28.0,3.0,6.0,0.0,"[642543.0, 642778.0, 642500.0, 642640.0, 642878.0, 642847.0, 642864.0, 642745.0, 642847.0]",0.0,-25.0,-8.333333333333334
Mio,642688,2014,3,6.666666666666667,6.0,20.0,3,5.0,5.0,15.0,1.0,0.0,2.0,"[642702.0, 643000.0, 642716.0]",0.6666666666666666,5.0,1.666666666666667,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,[642643.0],,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,[642643.0],,0.0,
Monroe,642651,2014,2,4.5,4.5,9.0,2,6.0,6.0,12.0,1.0,0.0,1.0,"[642849.0, 642889.0]",0.5,-3.0,-1.5,10.0,3.7,3.0,37.0,10.0,5.5,5.5,55.0,6.0,17.0,4.0,"[642976.0, 642976.0, 642746.0, 642746.0, 642600.0, 642600.0, 1158189.0, 1158189.0, 642774.0, 642774.0, 642537.0, 642537.0, 642482.0, 642482.0, 642629.0, 642889.0, 642889.0, 642514.0, 642514.0, 642889.0, 642889.0, 642634.0, 642634.0, 642622.0, 642622.0, 642810.0, 642955.0]",0.4,-18.0,-1.7999999999999998,2.0,0.0,0.0,0.0,2.0,5.0,5.0,10.0,2.0,11.0,0.0,"[642746.0, 642746.0, 642600.0, 642600.0, 642774.0, 642774.0, 642537.0, 642537.0, 642889.0, 642889.0, 642889.0, 642889.0, 642810.0]",0.0,-10.0,-5.0,8.0,4.625,3.5,37.0,8.0,5.625,5.5,45.0,4.0,6.0,4.0,"[642976.0, 642976.0, 1158189.0, 1158189.0, 642482.0, 642482.0, 642629.0, 642514.0, 642514.0, 642634.0, 642634.0, 642622.0, 642622.0, 642955.0]",0.5,-8.0,-1.0
Monroe Jefferson,642955,2014,1,2.0,2.0,2.0,1,4.0,4.0,4.0,1.0,0.0,0.0,[642732.0],0.0,-2.0,-2.0,4.0,2.0,2.0,8.0,4.0,8.25,9.5,33.0,4.0,24.0,0.0,"[642653.0, 642653.0, 642506.0, 642937.0, 642725.0, 642755.0, 642629.0, 642732.0, 642552.0, 642506.0, 642622.0, 642436.0, 642755.0, 642471.0, 642471.0, 642480.0, 642480.0, 642982.0, 642732.0, 642552.0, 642552.0, 642552.0, 642629.0, 642629.0, 642849.0, 642849.0, nan, 642651.0]",0.0,-25.0,-6.25,3.0,2.0,2.0,6.0,3.0,7.0,7.0,21.0,3.0,14.0,0.0,"[642653.0, 642653.0, 642937.0, 642732.0, 642506.0, 642436.0, 642471.0, 642471.0, 642552.0, 642552.0, 642552.0, 642629.0, 642629.0, 642849.0, 642849.0, nan, 642651.0]",0.0,-15.0,-5.0,1.0,2.0,2.0,2.0,1.0,12.0,12.0,12.0,1.0,10.0,0.0,"[642506.0, 642725.0, 642755.0, 642629.0, 642552.0, 642622.0, 642755.0, 642480.0, 642480.0, 642982.0, 642732.0]",0.0,-10.0,-10.0
Monroe St Mary Catholic Central,642629,2014,5,3.6,2.0,18.0,5,1.0,0.0,5.0,1.0,0.0,4.0,"[642746.0, 642725.0, 642937.0, 642984.0, 642481.0]",0.8,13.0,2.6,10.0,5.3,5.0,53.0,10.0,3.1,2.0,31.0,3.0,30.0,7.0,"[642905.0, 642905.0, 642600.0, 642755.0, 642471.0, 642514.0, 642514.0, 642514.0, nan, 642506.0, 642819.0, 642819.0, 642849.0, 642439.0, 642955.0, 643053.0, 643053.0, 642755.0, 642755.0, 642982.0, 642915.0, 642915.0, 642732.0, 642732.0, 642651.0, 642810.0, 642810.0, 642552.0, 642552.0, 642552.0, 642552.0, 642481.0, 642982.0, 642530.0, 642955.0, 642955.0, 642506.0, 642968.0, 642968.0, 642703.0]",0.7,22.0,2.1999999999999997,3.0,2.3333333333333335,1.0,7.0,3.0,6.333333333333333,8.0,19.0,2.0,20.0,1.0,"[642600.0, 642755.0, 642471.0, 642514.0, nan, 642819.0, 642849.0, 642955.0, 643053.0, 643053.0, 642982.0, 642915.0, 642915.0, 642732.0, 642732.0, 642651.0, 642810.0, 642810.0, 642552.0, 642530.0, 642506.0, 642968.0, 642703.0]",0.3333333333333333,-12.0,-3.9999999999999996,7.0,6.571428571428571,7.0,46.0,7.0,1.7142857142857142,1.0,12.0,1.0,10.0,6.0,"[642905.0, 642905.0, 642514.0, 642514.0, 642506.0, 642819.0, 642439.0, 642755.0, 642755.0, 642552.0, 642552.0, 642552.0, 642481.0, 642982.0, 642955.0, 642955.0, 642968.0]",0.8571428571428571,34.0,4.857142857142857
Montague,642677,2014,1,0.0,0.0,0.0,1,5.0,5.0,5.0,1.0,0.0,0.0,[642469.0],0.0,-5.0,-5.0,31.0,4.806451612903226,3.0,149.0,31.0,5.387096774193548,5.0,167.0,16.0,5.0,15.0,"[642712.0, 642706.0, 642469.0, 642469.0, 642583.0, 642828.0, 642996.0, 642996.0, 642559.0, 642706.0, 642706.0, 642734.0, 642464.0, 642713.0, 642713.0, 642977.0, 642713.0, 642996.0, 642858.0, 642858.0, 642464.0, 642822.0, 642822.0, 642583.0, 642497.0, 642858.0, 642620.0, 642858.0, 642658.0, 642658.0, 642950.0, 642950.0, 642497.0, 642497.0, 642992.0, 642992.0]",0.4838709677419355,-18.0,-0.5806451612903221,14.0,5.285714285714286,6.0,74.0,14.0,4.285714285714286,4.5,60.0,5.0,3.0,9.0,"[642828.0, 642996.0, 642996.0, 642559.0, 642706.0, 642706.0, 642977.0, 642996.0, 642464.0, 642583.0, 642497.0, 642858.0, 642620.0, 642858.0, 642658.0, 642497.0, 642497.0]",0.6428571428571429,14.0,1.0,17.0,4.411764705882353,3.0,75.0,17.0,6.294117647058823,5.0,107.0,11.0,2.0,6.0,"[642712.0, 642706.0, 642469.0, 642469.0, 642583.0, 642734.0, 642464.0, 642713.0, 642713.0, 642713.0, 642858.0, 642858.0, 642822.0, 642822.0, 642658.0, 642950.0, 642950.0, 642992.0, 642992.0]",0.35294117647058826,-32.0,-1.8823529411764701
Montrose,642543,2014,4,5.5,6.0,22.0,4,3.25,3.0,13.0,1.0,1.0,3.0,"[642812.0, 642878.0, nan, 642556.0, 642745.0]",0.75,9.0,2.25,7.0,4.142857142857143,5.0,29.0,7.0,7.285714285714286,6.0,51.0,5.0,15.0,2.0,"[642519.0, 642718.0, 642743.0, 642698.0, 642927.0, 642928.0, 643010.0, 643010.0, 642775.0, 642735.0, 642665.0, 642556.0, 642743.0, 642809.0, 642809.0, 642460.0, 642460.0, 642555.0, 642645.0, 642809.0, 643003.0, 642743.0]",0.2857142857142857,-22.0,-3.1428571428571423,4.0,3.5,3.5,14.0,4.0,6.5,4.0,26.0,3.0,8.0,1.0,"[642519.0, 642718.0, 642698.0, 642927.0, 643010.0, 643010.0, 642735.0, 642556.0, 642743.0, 642460.0, 642460.0, 643003.0]",0.25,-12.0,-3.0,3.0,5.0,6.0,15.0,3.0,8.333333333333334,9.0,25.0,2.0,7.0,1.0,"[642743.0, 642928.0, 642775.0, 642665.0, 642809.0, 642809.0, 642555.0, 642645.0, 642809.0, 642743.0]",0.3333333333333333,-10.0,-3.333333333333334
Morenci,642931,2014,1,6.0,6.0,6.0,1,11.0,11.0,11.0,1.0,0.0,0.0,[642947.0],0.0,-5.0,-5.0,7.0,5.571428571428571,5.0,39.0,7.0,7.142857142857143,6.0,50.0,5.0,8.0,2.0,"[643019.0, 643019.0, 642613.0, 642613.0, 642560.0, 642481.0, 642481.0, 642486.0, 642507.0, 642653.0, 642653.0, 642481.0, 642763.0, 642507.0, 642604.0]",0.2857142857142857,-11.0,-1.571428571428572,5.0,6.2,5.0,31.0,5.0,7.4,6.0,37.0,4.0,1.0,1.0,"[643019.0, 643019.0, 642481.0, 642481.0, 642507.0, 642653.0]",0.2,-6.0,-1.2000000000000002,2.0,4.0,4.0,8.0,2.0,6.5,6.5,13.0,1.0,7.0,1.0,"[642613.0, 642613.0, 642560.0, 642486.0, 642653.0, 642481.0, 642763.0, 642507.0, 642604.0]",0.5,-5.0,-2.5
Morley Stanwood,642896,2014,4,4.0,2.5,16.0,4,1.5,1.0,6.0,1.0,0.0,3.0,"[642705.0, 642676.0, 642912.0, 642713.0]",0.75,10.0,2.5,4.0,3.5,2.5,14.0,4.0,6.5,6.5,26.0,3.0,18.0,1.0,"[642676.0, 642726.0, 642822.0, 642869.0, 642623.0, 642623.0, 642705.0, 642762.0, 642963.0, 642489.0, 642860.0, 642478.0, 642666.0, 642712.0, 642559.0, 642963.0, 642826.0, 642826.0, 642912.0, 642912.0, 642948.0, 642835.0]",0.25,-12.0,-3.0,2.0,2.5,2.5,5.0,2.0,7.5,7.5,15.0,2.0,6.0,0.0,"[642869.0, 642623.0, 642705.0, 642963.0, 642860.0, 642712.0, 642963.0, 642835.0]",0.0,-10.0,-5.0,2.0,4.5,4.5,9.0,2.0,5.5,5.5,11.0,1.0,12.0,1.0,"[642676.0, 642726.0, 642822.0, 642623.0, 642762.0, 642489.0, 642478.0, 642666.0, 642559.0, 642826.0, 642826.0, 642912.0, 642912.0, 642948.0]",0.5,-2.0,-1.0
Morrice,642933,2014,2,7.5,7.5,15.0,2,5.5,5.5,11.0,1.0,0.0,1.0,"[642519.0, 642769.0]",0.5,4.0,2.0,2.0,0.0,0.0,0.0,2.0,13.5,13.5,27.0,2.0,12.0,0.0,"[643022.0, 642769.0, 642501.0, 642519.0, 642645.0, 642645.0, 642760.0, 643003.0, 642555.0, 642948.0, 642948.0, 642555.0, nan, 642505.0]",0.0,-27.0,-13.5,0.0,,,0.0,0.0,,,0.0,0.0,8.0,0.0,"[643022.0, 642501.0, 642555.0, 642948.0, 642948.0, 642555.0, nan, 642505.0]",,0.0,,2.0,0.0,0.0,0.0,2.0,13.5,13.5,27.0,2.0,4.0,0.0,"[642769.0, 642519.0, 642645.0, 642645.0, 642760.0, 643003.0]",0.0,-27.0,-13.5
Mt Morris,642809,2014,2,8.0,8.0,16.0,2,4.0,4.0,8.0,1.0,0.0,1.0,"[642671.0, 642649.0]",0.5,8.0,4.0,33.0,7.848484848484849,7.0,259.0,33.0,3.393939393939394,3.0,112.0,7.0,15.0,24.0,"[642561.0, 642555.0, 642878.0, 642698.0, 642609.0, 642866.0, 642775.0, 642775.0, 642802.0, 642802.0, 642934.0, 642953.0, 642735.0, 642735.0, 642928.0, 642928.0, 643010.0, 643010.0, 642927.0, 642927.0, 642561.0, 642701.0, 642930.0, 642543.0, 642543.0, 642878.0, 642927.0, 642927.0, 642927.0, 642927.0, 642543.0, 642561.0, 642555.0, 642645.0, 642543.0, 642877.0, 642739.0, 642739.0, 642816.0, 642816.0, 642816.0, 642866.0, 642866.0, 642866.0, 642698.0, 642736.0]",0.7272727272727273,147.0,4.454545454545455,18.0,7.0,6.0,126.0,18.0,3.7777777777777777,3.5,68.0,5.0,5.0,12.0,"[642698.0, 642609.0, 642866.0, 642775.0, 642775.0, 642802.0, 642802.0, 642928.0, 642928.0, 642701.0, 642930.0, 642543.0, 642543.0, 642878.0, 642561.0, 642555.0, 642645.0, 642543.0, 642739.0, 642739.0, 642816.0, 642698.0]",0.6666666666666666,58.0,3.2222222222222223,15.0,8.866666666666667,9.0,133.0,15.0,2.933333333333333,3.0,44.0,2.0,10.0,12.0,"[642561.0, 642555.0, 642878.0, 642934.0, 642953.0, 642735.0, 642735.0, 643010.0, 643010.0, 642927.0, 642927.0, 642561.0, 642927.0, 642927.0, 642927.0, 642927.0, 642543.0, 642877.0, 642816.0, 642816.0, 642866.0, 642866.0, 642866.0, 642736.0]",0.8,89.0,5.933333333333334
Mt Pleasant,642823,2014,8,5.25,5.0,42.0,8,0.875,1.0,7.0,0.0,0.0,8.0,"[642578.0, 643008.0, 642964.0, 642649.0, 642444.0, 642533.0, 642786.0, 642436.0]",1.0,35.0,4.375,27.0,6.962962962962963,6.0,188.0,27.0,3.888888888888889,3.0,105.0,8.0,4.0,19.0,"[642696.0, 642696.0, 642771.0, 642782.0, 642782.0, 642522.0, 642522.0, 642642.0, 642642.0, 642739.0, 642739.0, 642857.0, 642857.0, 642838.0, 642838.0, 642535.0, 642535.0, 642636.0, 642636.0, 642701.0, 642701.0, 642723.0, 642723.0, 642788.0, 642926.0, 642428.0, 642428.0, 642796.0, 642796.0, 642923.0, 642742.0]",0.7037037037037037,83.0,3.074074074074074,13.0,7.0,6.0,91.0,13.0,4.384615384615385,4.0,57.0,2.0,2.0,11.0,"[642696.0, 642696.0, 642771.0, 642522.0, 642522.0, 642642.0, 642642.0, 642838.0, 642838.0, 642723.0, 642723.0, 642788.0, 642926.0, 642796.0, 642796.0]",0.8461538461538461,34.0,2.615384615384615,14.0,6.928571428571429,7.0,97.0,14.0,3.4285714285714284,3.0,48.0,6.0,2.0,8.0,"[642782.0, 642782.0, 642739.0, 642739.0, 642857.0, 642857.0, 642535.0, 642535.0, 642636.0, 642636.0, 642701.0, 642701.0, 642428.0, 642428.0, 642923.0, 642742.0]",0.5714285714285714,49.0,3.5000000000000004
