teamName,teamId,team_record_count,playoff_games_played,playoff_W,playoff_L,playoff_runs_scored_total,playoff_runs_allowed_total,regular_season_games_played,regular_season_W,regular_season_L,regular_season_runs_scored_total,regular_season_runs_allowed_total,home_games_played,home_W,home_L,home_runs_scored_total,home_runs_allowed_total,away_games_played,away_W,away_L,away_runs_scored_total,away_runs_allowed_total,playoff_win_pct,regular_season_win_pct,home_win_pct,away_win_pct,playoff_run_diff_total,regular_season_run_diff_total,home_run_diff_total,away_run_diff_total,playoff_run_diff_mean,regular_season_run_diff_mean,home_run_diff_mean,away_run_diff_mean,playoff_run_diff_per_game,regular_season_run_diff_per_game,home_run_diff_per_game,away_run_diff_per_game,playoff_W_per_year,playoff_L_per_year
Taylor Truman,96260,6,6,0.0,6.0,21.0,51.0,46.0,14.0,32.0,157.0,317.0,19.0,7.0,12.0,64.0,110.0,27.0,7.0,20.0,93.0,207.0,0.0,0.30434782608695654,0.3684210526315789,0.25925925925925924,-30.0,-160.0,-46.0,-114.0,-5.0,-3.4782608695652173,-2.4210526315789473,-4.222222222222222,-5.0,-3.4782608695652173,-2.4210526315789473,-4.222222222222222,0.0,1.0
Tecumseh,95890,10,30,20.0,10.0,149.0,69.0,126.0,83.0,43.0,891.0,459.0,73.0,44.0,29.0,434.0,275.0,53.0,39.0,14.0,457.0,184.0,0.6666666666666666,0.6587301587301587,0.6027397260273972,0.7358490566037735,80.0,432.0,159.0,273.0,2.6666666666666665,3.4285714285714284,2.1780821917808217,5.150943396226415,2.6666666666666665,3.4285714285714284,2.1780821917808217,5.150943396226415,2.0,1.0
Tekonsha,407770,9,23,14.0,9.0,186.0,280.0,46.0,18.0,28.0,256.0,394.0,22.0,10.0,12.0,152.0,198.0,24.0,8.0,16.0,104.0,196.0,0.6086956521739131,0.391304347826087,0.45454545454545453,0.3333333333333333,-94.0,-138.0,-46.0,-92.0,-4.086956521739131,-3.0,-2.090909090909091,-3.8333333333333335,-4.086956521739131,-3.0,-2.090909090909091,-3.8333333333333335,1.5555555555555556,1.0
Temperance Bedford,96120,10,33,23.0,10.0,196.0,109.0,186.0,125.0,58.0,1339.0,739.0,103.0,67.0,33.0,628.0,365.0,83.0,58.0,25.0,711.0,374.0,0.696969696969697,0.6720430107526881,0.6504854368932039,0.6987951807228916,87.0,600.0,263.0,337.0,2.6363636363636362,3.225806451612903,2.5533980582524274,4.0602409638554215,2.6363636363636362,3.225806451612903,2.5533980582524274,4.0602409638554215,2.3,1.0
Three Oaks River Valley,95789,10,23,13.0,10.0,132.0,111.0,131.0,55.0,75.0,813.0,1024.0,65.0,29.0,36.0,405.0,492.0,66.0,26.0,39.0,408.0,532.0,0.5652173913043478,0.4198473282442748,0.4461538461538462,0.3939393939393939,21.0,-211.0,-87.0,-124.0,0.9130434782608695,-1.6106870229007633,-1.3384615384615384,-1.878787878787879,0.9130434782608695,-1.6106870229007633,-1.3384615384615384,-1.878787878787879,1.3,1.0
Three Rivers,95956,10,13,3.0,10.0,41.0,85.0,127.0,50.0,76.0,541.0,789.0,59.0,23.0,35.0,190.0,365.0,68.0,27.0,41.0,351.0,424.0,0.23076923076923078,0.3937007874015748,0.3898305084745763,0.39705882352941174,-44.0,-248.0,-175.0,-73.0,-3.3846153846153846,-1.952755905511811,-2.9661016949152543,-1.0735294117647058,-3.3846153846153846,-1.952755905511811,-2.9661016949152543,-1.0735294117647058,0.3,1.0
Traverse City Central,95966,10,22,12.0,10.0,96.0,99.0,119.0,61.0,56.0,689.0,627.0,63.0,39.0,23.0,400.0,291.0,56.0,22.0,33.0,289.0,336.0,0.5454545454545454,0.5126050420168067,0.6190476190476191,0.39285714285714285,-3.0,62.0,109.0,-47.0,-0.13636363636363635,0.5210084033613446,1.7301587301587302,-0.8392857142857143,-0.13636363636363635,0.5210084033613446,1.7301587301587302,-0.8392857142857143,1.2,1.0
Traverse City Christian,96311,10,12,2.0,10.0,95.0,203.0,139.0,61.0,72.0,761.0,867.0,67.0,30.0,31.0,384.0,391.0,72.0,31.0,41.0,377.0,476.0,0.16666666666666666,0.43884892086330934,0.44776119402985076,0.4305555555555556,-108.0,-106.0,-7.0,-99.0,-9.0,-0.762589928057554,-0.1044776119402985,-1.375,-9.0,-0.762589928057554,-0.1044776119402985,-1.375,0.2,1.0
Traverse City St Francis,95692,9,38,29.0,9.0,256.0,107.0,79.0,49.0,28.0,517.0,300.0,48.0,34.0,13.0,318.0,125.0,31.0,15.0,15.0,199.0,175.0,0.7631578947368421,0.620253164556962,0.7083333333333334,0.4838709677419355,149.0,217.0,193.0,24.0,3.9210526315789473,2.7468354430379747,4.020833333333333,0.7741935483870968,3.9210526315789473,2.7468354430379747,4.020833333333333,0.7741935483870968,3.2222222222222223,1.0
Traverse City West,96312,10,27,17.0,10.0,143.0,93.0,123.0,83.0,39.0,824.0,450.0,63.0,46.0,16.0,415.0,185.0,60.0,37.0,23.0,409.0,265.0,0.6296296296296297,0.6747967479674797,0.7301587301587301,0.6166666666666667,50.0,374.0,230.0,144.0,1.8518518518518519,3.040650406504065,3.6507936507936507,2.4,1.8518518518518519,3.040650406504065,3.6507936507936507,2.4,1.7,1.0
Trenton,95740,10,29,19.0,10.0,167.0,84.0,182.0,125.0,56.0,1256.0,736.0,103.0,81.0,21.0,748.0,379.0,79.0,44.0,35.0,508.0,357.0,0.6551724137931034,0.6868131868131868,0.7864077669902912,0.5569620253164557,83.0,520.0,369.0,151.0,2.8620689655172415,2.857142857142857,3.5825242718446604,1.9113924050632911,2.8620689655172415,2.857142857142857,3.5825242718446604,1.9113924050632911,1.9,1.0
Troy,95751,10,20,10.0,10.0,85.0,81.0,153.0,72.0,79.0,884.0,844.0,72.0,36.0,36.0,403.0,387.0,81.0,36.0,43.0,481.0,457.0,0.5,0.47058823529411764,0.5,0.4444444444444444,4.0,40.0,16.0,24.0,0.2,0.26143790849673204,0.2222222222222222,0.2962962962962963,0.2,0.26143790849673204,0.2222222222222222,0.2962962962962963,1.0,1.0
Troy Athens,95770,10,21,11.0,10.0,95.0,88.0,128.0,72.0,55.0,879.0,693.0,62.0,38.0,23.0,468.0,322.0,66.0,34.0,32.0,411.0,371.0,0.5238095238095238,0.5625,0.6129032258064516,0.5151515151515151,7.0,186.0,146.0,40.0,0.3333333333333333,1.453125,2.3548387096774195,0.6060606060606061,0.3333333333333333,1.453125,2.3548387096774195,0.6060606060606061,1.1,1.0
Ubly,95720,10,28,18.0,10.0,189.0,62.0,111.0,63.0,47.0,725.0,511.0,55.0,37.0,18.0,375.0,182.0,56.0,26.0,29.0,350.0,329.0,0.6428571428571429,0.5675675675675675,0.6727272727272727,0.4642857142857143,127.0,214.0,193.0,21.0,4.535714285714286,1.927927927927928,3.5090909090909093,0.375,4.535714285714286,1.927927927927928,3.5090909090909093,0.375,1.8,1.0
Union City,96061,10,16,6.0,10.0,61.0,80.0,116.0,64.0,51.0,802.0,627.0,57.0,30.0,27.0,379.0,316.0,59.0,34.0,24.0,423.0,311.0,0.375,0.5517241379310345,0.5263157894736842,0.576271186440678,-19.0,175.0,63.0,112.0,-1.1875,1.5086206896551724,1.105263157894737,1.8983050847457628,-1.1875,1.5086206896551724,1.105263157894737,1.8983050847457628,0.6,1.0
Unionville-Sebewaing,95965,10,30,20.0,10.0,181.0,106.0,112.0,55.0,55.0,610.0,668.0,62.0,32.0,29.0,372.0,363.0,50.0,23.0,26.0,238.0,305.0,0.6666666666666666,0.49107142857142855,0.5161290322580645,0.46,75.0,-58.0,9.0,-67.0,2.5,-0.5178571428571429,0.14516129032258066,-1.34,2.5,-0.5178571428571429,0.14516129032258066,-1.34,2.0,1.0
Utica,96226,10,11,1.0,10.0,32.0,69.0,189.0,75.0,114.0,793.0,1062.0,98.0,47.0,51.0,442.0,510.0,91.0,28.0,63.0,351.0,552.0,0.09090909090909091,0.3968253968253968,0.47959183673469385,0.3076923076923077,-37.0,-269.0,-68.0,-201.0,-3.3636363636363638,-1.4232804232804233,-0.6938775510204082,-2.208791208791209,-3.3636363636363638,-1.4232804232804233,-0.6938775510204082,-2.208791208791209,0.1,1.0
Utica Eisenhower,95870,10,22,12.0,10.0,91.0,88.0,167.0,89.0,77.0,926.0,749.0,81.0,48.0,33.0,462.0,395.0,86.0,41.0,44.0,464.0,354.0,0.5454545454545454,0.5329341317365269,0.5925925925925926,0.47674418604651164,3.0,177.0,67.0,110.0,0.13636363636363635,1.0598802395209581,0.8271604938271605,1.2790697674418605,0.13636363636363635,1.0598802395209581,0.8271604938271605,1.2790697674418605,1.2,1.0
Utica Ford,96153,10,20,10.0,10.0,105.0,88.0,211.0,104.0,106.0,1064.0,1077.0,95.0,48.0,46.0,458.0,466.0,116.0,56.0,60.0,606.0,611.0,0.5,0.4928909952606635,0.5052631578947369,0.4827586206896552,17.0,-13.0,-8.0,-5.0,0.85,-0.061611374407582936,-0.08421052631578947,-0.04310344827586207,0.85,-0.061611374407582936,-0.08421052631578947,-0.04310344827586207,1.0,1.0
Vandercook Lake,95825,10,13,3.0,10.0,48.0,102.0,109.0,25.0,84.0,367.0,1074.0,49.0,14.0,35.0,192.0,538.0,60.0,11.0,49.0,175.0,536.0,0.23076923076923078,0.22935779816513763,0.2857142857142857,0.18333333333333332,-54.0,-707.0,-346.0,-361.0,-4.153846153846154,-6.486238532110092,-7.061224489795919,-6.016666666666667,-4.153846153846154,-6.486238532110092,-7.061224489795919,-6.016666666666667,0.3,1.0
Vassar,95886,10,17,7.0,10.0,79.0,94.0,127.0,62.0,63.0,781.0,705.0,79.0,44.0,35.0,513.0,429.0,48.0,18.0,28.0,268.0,276.0,0.4117647058823529,0.4881889763779528,0.5569620253164557,0.375,-15.0,76.0,84.0,-8.0,-0.8823529411764706,0.5984251968503937,1.0632911392405062,-0.16666666666666666,-0.8823529411764706,0.5984251968503937,1.0632911392405062,-0.16666666666666666,0.7,1.0
Vermontville Maple Valley,95697,10,17,7.0,10.0,77.0,82.0,131.0,69.0,61.0,732.0,627.0,63.0,40.0,22.0,431.0,252.0,68.0,29.0,39.0,301.0,375.0,0.4117647058823529,0.5267175572519084,0.6349206349206349,0.4264705882352941,-5.0,105.0,179.0,-74.0,-0.29411764705882354,0.8015267175572519,2.8412698412698414,-1.088235294117647,-0.29411764705882354,0.8015267175572519,2.8412698412698414,-1.088235294117647,0.7,1.0
Vestaburg,96191,10,13,3.0,10.0,46.0,121.0,79.0,37.0,42.0,428.0,583.0,33.0,16.0,17.0,172.0,236.0,46.0,21.0,25.0,256.0,347.0,0.23076923076923078,0.46835443037974683,0.48484848484848486,0.45652173913043476,-75.0,-155.0,-64.0,-91.0,-5.769230769230769,-1.9620253164556962,-1.9393939393939394,-1.9782608695652173,-5.769230769230769,-1.9620253164556962,-1.9393939393939394,-1.9782608695652173,0.3,1.0
Wakefield-Marenisco,2044760,6,24,18.0,6.0,238.0,162.0,102.0,60.0,42.0,796.0,614.0,48.0,24.0,24.0,344.0,308.0,54.0,36.0,18.0,452.0,306.0,0.75,0.5882352941176471,0.5,0.6666666666666666,76.0,182.0,36.0,146.0,3.1666666666666665,1.7843137254901962,0.75,2.7037037037037037,3.1666666666666665,1.7843137254901962,0.75,2.7037037037037037,3.0,1.0
Waldron,96113,9,10,1.0,9.0,39.0,131.0,28.0,5.0,23.0,63.0,364.0,14.0,3.0,11.0,34.0,187.0,14.0,2.0,12.0,29.0,177.0,0.1,0.17857142857142858,0.21428571428571427,0.14285714285714285,-92.0,-301.0,-153.0,-148.0,-9.2,-10.75,-10.928571428571429,-10.571428571428571,-9.2,-10.75,-10.928571428571429,-10.571428571428571,0.1111111111111111,1.0
Walkerville,95700,7,8,1.0,7.0,23.0,99.0,26.0,1.0,24.0,46.0,368.0,14.0,0.0,14.0,25.0,226.0,12.0,1.0,10.0,21.0,142.0,0.125,0.038461538461538464,0.0,0.08333333333333333,-76.0,-322.0,-201.0,-121.0,-9.5,-12.384615384615385,-14.357142857142858,-10.083333333333334,-9.5,-12.384615384615385,-14.357142857142858,-10.083333333333334,0.14285714285714285,1.0
Walled Lake Central,96038,10,18,8.0,10.0,71.0,71.0,184.0,101.0,83.0,1069.0,956.0,94.0,58.0,36.0,573.0,466.0,90.0,43.0,47.0,496.0,490.0,0.4444444444444444,0.5489130434782609,0.6170212765957447,0.4777777777777778,0.0,113.0,107.0,6.0,0.0,0.6141304347826086,1.1382978723404256,0.06666666666666667,0.0,0.6141304347826086,1.1382978723404256,0.06666666666666667,0.8,1.0
Walled Lake Northern,95842,10,19,9.0,10.0,74.0,87.0,190.0,112.0,77.0,1212.0,986.0,92.0,58.0,34.0,607.0,477.0,98.0,54.0,43.0,605.0,509.0,0.47368421052631576,0.5894736842105263,0.6304347826086957,0.5510204081632653,-13.0,226.0,130.0,96.0,-0.6842105263157895,1.1894736842105262,1.4130434782608696,0.9795918367346939,-0.6842105263157895,1.1894736842105262,1.4130434782608696,0.9795918367346939,0.9,1.0
Walled Lake Western,95933,10,14,4.0,10.0,45.0,70.0,175.0,87.0,88.0,1030.0,1097.0,82.0,46.0,36.0,488.0,467.0,93.0,41.0,52.0,542.0,630.0,0.2857142857142857,0.49714285714285716,0.5609756097560976,0.44086021505376344,-25.0,-67.0,21.0,-88.0,-1.7857142857142858,-0.38285714285714284,0.25609756097560976,-0.946236559139785,-1.7857142857142858,-0.38285714285714284,0.25609756097560976,-0.946236559139785,0.4,1.0
Warren Cousino,95698,10,20,10.0,10.0,85.0,106.0,222.0,119.0,101.0,1111.0,1146.0,114.0,71.0,43.0,557.0,557.0,108.0,48.0,58.0,554.0,589.0,0.5,0.536036036036036,0.6228070175438597,0.4444444444444444,-21.0,-35.0,0.0,-35.0,-1.05,-0.15765765765765766,0.0,-0.32407407407407407,-1.05,-0.15765765765765766,0.0,-0.32407407407407407,1.0,1.0
Warren De La Salle,2164083,1,3,2.0,1.0,20.0,10.0,11.0,4.0,7.0,29.0,61.0,5.0,1.0,4.0,4.0,32.0,6.0,3.0,3.0,25.0,29.0,0.6666666666666666,0.36363636363636365,0.2,0.5,10.0,-32.0,-28.0,-4.0,3.3333333333333335,-2.909090909090909,-5.6,-0.6666666666666666,3.3333333333333335,-2.909090909090909,-5.6,-0.6666666666666666,2.0,1.0
Warren De La Salle Collegiate,2515433,3,10,7.0,3.0,54.0,23.0,70.0,26.0,44.0,285.0,399.0,26.0,9.0,17.0,88.0,147.0,44.0,17.0,27.0,197.0,252.0,0.7,0.37142857142857144,0.34615384615384615,0.38636363636363635,31.0,-114.0,-59.0,-55.0,3.1,-1.6285714285714286,-2.269230769230769,-1.25,3.1,-1.6285714285714286,-2.269230769230769,-1.25,2.3333333333333335,1.0
Warren DeLaSalle,96058,6,19,13.0,6.0,137.0,72.0,152.0,82.0,70.0,869.0,778.0,70.0,36.0,34.0,368.0,361.0,82.0,46.0,36.0,501.0,417.0,0.6842105263157895,0.5394736842105263,0.5142857142857142,0.5609756097560976,65.0,91.0,7.0,84.0,3.4210526315789473,0.5986842105263158,0.1,1.024390243902439,3.4210526315789473,0.5986842105263158,0.1,1.024390243902439,2.1666666666666665,1.0
Warren Fitzgerald,95718,10,14,4.0,10.0,37.0,115.0,112.0,48.0,64.0,726.0,807.0,64.0,28.0,36.0,424.0,486.0,48.0,20.0,28.0,302.0,321.0,0.2857142857142857,0.42857142857142855,0.4375,0.4166666666666667,-78.0,-81.0,-62.0,-19.0,-5.571428571428571,-0.7232142857142857,-0.96875,-0.3958333333333333,-5.571428571428571,-0.7232142857142857,-0.96875,-0.3958333333333333,0.4,1.0
Warren Lincoln,95930,9,14,5.0,9.0,64.0,128.0,88.0,21.0,67.0,341.0,832.0,53.0,12.0,41.0,194.0,562.0,35.0,9.0,26.0,147.0,270.0,0.35714285714285715,0.23863636363636365,0.22641509433962265,0.2571428571428571,-64.0,-491.0,-368.0,-123.0,-4.571428571428571,-5.579545454545454,-6.943396226415095,-3.5142857142857142,-4.571428571428571,-5.579545454545454,-6.943396226415095,-3.5142857142857142,0.5555555555555556,1.0
Warren Mott,95878,10,15,5.0,10.0,62.0,86.0,153.0,52.0,100.0,630.0,962.0,74.0,31.0,42.0,330.0,472.0,79.0,21.0,58.0,300.0,490.0,0.3333333333333333,0.33986928104575165,0.4189189189189189,0.26582278481012656,-24.0,-332.0,-142.0,-190.0,-1.6,-2.1699346405228757,-1.9189189189189189,-2.4050632911392404,-1.6,-2.1699346405228757,-1.9189189189189189,-2.4050632911392404,0.5,1.0
Warren Woods Tower,95755,10,14,4.0,10.0,59.0,80.0,135.0,61.0,72.0,801.0,850.0,69.0,40.0,29.0,452.0,414.0,66.0,21.0,43.0,349.0,436.0,0.2857142857142857,0.45185185185185184,0.5797101449275363,0.3181818181818182,-21.0,-49.0,38.0,-87.0,-1.5,-0.362962962962963,0.5507246376811594,-1.3181818181818181,-1.5,-0.362962962962963,0.5507246376811594,-1.3181818181818181,0.4,1.0
Waterford Kettering,96154,10,17,7.0,10.0,74.0,86.0,190.0,78.0,109.0,950.0,1185.0,103.0,50.0,50.0,584.0,649.0,87.0,28.0,59.0,366.0,536.0,0.4117647058823529,0.4105263157894737,0.4854368932038835,0.3218390804597701,-12.0,-235.0,-65.0,-170.0,-0.7058823529411765,-1.236842105263158,-0.6310679611650486,-1.9540229885057472,-0.7058823529411765,-1.236842105263158,-0.6310679611650486,-1.9540229885057472,0.7,1.0
Waterford Mott,96032,10,14,4.0,10.0,53.0,93.0,160.0,34.0,124.0,470.0,1154.0,72.0,17.0,54.0,224.0,512.0,88.0,17.0,70.0,246.0,642.0,0.2857142857142857,0.2125,0.2361111111111111,0.19318181818181818,-40.0,-684.0,-288.0,-396.0,-2.857142857142857,-4.275,-4.0,-4.5,-2.857142857142857,-4.275,-4.0,-4.5,0.4,1.0
Waterford Our Lady,96009,6,13,7.0,6.0,95.0,66.0,139.0,80.0,59.0,870.0,531.0,62.0,46.0,16.0,420.0,187.0,77.0,34.0,43.0,450.0,344.0,0.5384615384615384,0.5755395683453237,0.7419354838709677,0.44155844155844154,29.0,339.0,233.0,106.0,2.230769230769231,2.4388489208633093,3.7580645161290325,1.3766233766233766,2.230769230769231,2.4388489208633093,3.7580645161290325,1.3766233766233766,1.1666666666666667,1.0
Waterford Our Lady of the Lakes,2164043,4,7,3.0,4.0,30.0,34.0,62.0,30.0,32.0,321.0,310.0,35.0,20.0,15.0,202.0,154.0,27.0,10.0,17.0,119.0,156.0,0.42857142857142855,0.4838709677419355,0.5714285714285714,0.37037037037037035,-4.0,11.0,48.0,-37.0,-0.5714285714285714,0.1774193548387097,1.3714285714285714,-1.3703703703703705,-0.5714285714285714,0.1774193548387097,1.3714285714285714,-1.3703703703703705,0.75,1.0
Watervliet,96077,10,27,17.0,10.0,150.0,75.0,75.0,45.0,29.0,565.0,285.0,33.0,22.0,11.0,268.0,116.0,42.0,23.0,18.0,297.0,169.0,0.6296296296296297,0.6,0.6666666666666666,0.5476190476190477,75.0,280.0,152.0,128.0,2.7777777777777777,3.7333333333333334,4.606060606060606,3.0476190476190474,2.7777777777777777,3.7333333333333334,4.606060606060606,3.0476190476190474,1.7,1.0
Watervliet Grace Christian,96291,2,3,1.0,2.0,16.0,35.0,3.0,0.0,3.0,4.0,41.0,1.0,0.0,1.0,0.0,15.0,2.0,0.0,2.0,4.0,26.0,0.3333333333333333,0.0,0.0,0.0,-19.0,-37.0,-15.0,-22.0,-6.333333333333333,-12.333333333333334,-15.0,-11.0,-6.333333333333333,-12.333333333333334,-15.0,-11.0,0.5,1.0
Wayland,2164234,4,8,4.0,4.0,42.0,52.0,52.0,24.0,28.0,283.0,316.0,26.0,12.0,14.0,127.0,149.0,26.0,12.0,14.0,156.0,167.0,0.5,0.46153846153846156,0.46153846153846156,0.46153846153846156,-10.0,-33.0,-22.0,-11.0,-1.25,-0.6346153846153846,-0.8461538461538461,-0.4230769230769231,-1.25,-0.6346153846153846,-0.8461538461538461,-0.4230769230769231,1.0,1.0
Wayland Union,96273,6,9,3.0,6.0,23.0,60.0,57.0,14.0,41.0,202.0,368.0,26.0,3.0,21.0,78.0,190.0,31.0,11.0,20.0,124.0,178.0,0.3333333333333333,0.24561403508771928,0.11538461538461539,0.3548387096774194,-37.0,-166.0,-112.0,-54.0,-4.111111111111111,-2.912280701754386,-4.3076923076923075,-1.7419354838709677,-4.111111111111111,-2.912280701754386,-4.3076923076923075,-1.7419354838709677,0.5,1.0
Wayne Memorial,95721,10,13,3.0,10.0,45.0,95.0,152.0,30.0,119.0,570.0,1266.0,77.0,20.0,55.0,346.0,615.0,75.0,10.0,64.0,224.0,651.0,0.23076923076923078,0.19736842105263158,0.2597402597402597,0.13333333333333333,-50.0,-696.0,-269.0,-427.0,-3.8461538461538463,-4.578947368421052,-3.4935064935064934,-5.693333333333333,-3.8461538461538463,-4.578947368421052,-3.4935064935064934,-5.693333333333333,0.3,1.0
Webberville,95782,9,11,2.0,9.0,31.0,97.0,93.0,50.0,43.0,574.0,529.0,50.0,30.0,20.0,309.0,284.0,43.0,20.0,23.0,265.0,245.0,0.18181818181818182,0.5376344086021505,0.6,0.46511627906976744,-66.0,45.0,25.0,20.0,-6.0,0.4838709677419355,0.5,0.46511627906976744,-6.0,0.4838709677419355,0.5,0.46511627906976744,0.2222222222222222,1.0
West Bloomfield,96044,10,20,10.0,10.0,80.0,96.0,183.0,110.0,72.0,1208.0,884.0,91.0,62.0,29.0,683.0,424.0,92.0,48.0,43.0,525.0,460.0,0.5,0.6010928961748634,0.6813186813186813,0.5217391304347826,-16.0,324.0,259.0,65.0,-0.8,1.7704918032786885,2.8461538461538463,0.7065217391304348,-0.8,1.7704918032786885,2.8461538461538463,0.7065217391304348,1.0,1.0
West Bloomfield Frankel Jewish Academy,95988,9,12,4.0,9.0,47.0,95.0,87.0,12.0,74.0,251.0,906.0,31.0,4.0,26.0,83.0,325.0,56.0,8.0,48.0,168.0,581.0,0.3333333333333333,0.13793103448275862,0.12903225806451613,0.14285714285714285,-48.0,-655.0,-242.0,-413.0,-4.0,-7.528735632183908,-7.806451612903226,-7.375,-4.0,-7.528735632183908,-7.806451612903226,-7.375,0.4444444444444444,1.0
Westland Huron Valley Lutheran,96266,10,12,2.0,10.0,35.0,135.0,62.0,7.0,55.0,220.0,781.0,33.0,5.0,28.0,130.0,469.0,29.0,2.0,27.0,90.0,312.0,0.16666666666666666,0.11290322580645161,0.15151515151515152,0.06896551724137931,-100.0,-561.0,-339.0,-222.0,-8.333333333333334,-9.048387096774194,-10.272727272727273,-7.655172413793103,-8.333333333333334,-9.048387096774194,-10.272727272727273,-7.655172413793103,0.2,1.0
Westland John Glenn,95998,10,18,8.0,10.0,85.0,94.0,163.0,76.0,87.0,840.0,972.0,79.0,45.0,34.0,464.0,459.0,84.0,31.0,53.0,376.0,513.0,0.4444444444444444,0.4662576687116564,0.569620253164557,0.36904761904761907,-9.0,-132.0,5.0,-137.0,-0.5,-0.8098159509202454,0.06329113924050633,-1.630952380952381,-0.5,-0.8098159509202454,0.06329113924050633,-1.630952380952381,0.8,1.0
White Cloud,96131,10,16,6.0,10.0,91.0,117.0,160.0,58.0,101.0,828.0,1205.0,77.0,33.0,43.0,405.0,578.0,83.0,25.0,58.0,423.0,627.0,0.375,0.3625,0.42857142857142855,0.30120481927710846,-26.0,-377.0,-173.0,-204.0,-1.625,-2.35625,-2.2467532467532467,-2.4578313253012047,-1.625,-2.35625,-2.2467532467532467,-2.4578313253012047,0.6,1.0
White Lake Lakeland,95711,10,22,12.0,10.0,106.0,82.0,232.0,147.0,83.0,1447.0,1035.0,123.0,84.0,39.0,775.0,542.0,109.0,63.0,44.0,672.0,493.0,0.5454545454545454,0.6336206896551724,0.6829268292682927,0.5779816513761468,24.0,412.0,233.0,179.0,1.0909090909090908,1.7758620689655173,1.8943089430894309,1.6422018348623852,1.0909090909090908,1.7758620689655173,1.8943089430894309,1.6422018348623852,1.2,1.0
White Pigeon,96101,10,12,2.0,10.0,55.0,121.0,50.0,9.0,41.0,177.0,534.0,24.0,3.0,21.0,66.0,278.0,26.0,6.0,20.0,111.0,256.0,0.16666666666666666,0.18,0.125,0.23076923076923078,-66.0,-357.0,-212.0,-145.0,-5.5,-7.14,-8.833333333333334,-5.576923076923077,-5.5,-7.14,-8.833333333333334,-5.576923076923077,0.2,1.0
Whitehall,95977,10,22,12.0,10.0,138.0,108.0,118.0,68.0,50.0,734.0,497.0,66.0,39.0,27.0,445.0,287.0,52.0,29.0,23.0,289.0,210.0,0.5454545454545454,0.576271186440678,0.5909090909090909,0.5576923076923077,30.0,237.0,158.0,79.0,1.3636363636363635,2.0084745762711864,2.393939393939394,1.5192307692307692,1.3636363636363635,2.0084745762711864,2.393939393939394,1.5192307692307692,1.2,1.0
Whitmore Lake,95881,10,20,10.0,10.0,75.0,89.0,143.0,76.0,67.0,781.0,797.0,74.0,43.0,31.0,397.0,386.0,69.0,33.0,36.0,384.0,411.0,0.5,0.5314685314685315,0.581081081081081,0.4782608695652174,-14.0,-16.0,11.0,-27.0,-0.7,-0.11188811188811189,0.14864864864864866,-0.391304347826087,-0.7,-0.11188811188811189,0.14864864864864866,-0.391304347826087,1.0,1.0
Whittemore-Prescott,95726,10,20,10.0,10.0,124.0,111.0,75.0,25.0,49.0,483.0,642.0,35.0,7.0,27.0,157.0,316.0,40.0,18.0,22.0,326.0,326.0,0.5,0.3333333333333333,0.2,0.45,13.0,-159.0,-159.0,0.0,0.65,-2.12,-4.542857142857143,0.0,0.65,-2.12,-4.542857142857143,0.0,1.0,1.0
Williamston,96213,10,20,10.0,10.0,99.0,104.0,245.0,139.0,102.0,1332.0,1194.0,134.0,80.0,51.0,733.0,626.0,111.0,59.0,51.0,599.0,568.0,0.5,0.5673469387755102,0.5970149253731343,0.5315315315315315,-5.0,138.0,107.0,31.0,-0.25,0.563265306122449,0.7985074626865671,0.27927927927927926,-0.25,0.563265306122449,0.7985074626865671,0.27927927927927926,1.0,1.0
Wolverine,96139,9,12,3.0,9.0,24.0,162.0,72.0,2.0,70.0,165.0,1139.0,37.0,2.0,35.0,78.0,621.0,35.0,0.0,35.0,87.0,518.0,0.25,0.027777777777777776,0.05405405405405406,0.0,-138.0,-974.0,-543.0,-431.0,-11.5,-13.527777777777779,-14.675675675675675,-12.314285714285715,-11.5,-13.527777777777779,-14.675675675675675,-12.314285714285715,0.3333333333333333,1.0
Wyandotte Roosevelt,96096,10,18,8.0,10.0,90.0,70.0,99.0,37.0,62.0,401.0,535.0,44.0,20.0,24.0,164.0,190.0,55.0,17.0,38.0,237.0,345.0,0.4444444444444444,0.37373737373737376,0.45454545454545453,0.3090909090909091,20.0,-134.0,-26.0,-108.0,1.1111111111111112,-1.3535353535353536,-0.5909090909090909,-1.9636363636363636,1.1111111111111112,-1.3535353535353536,-0.5909090909090909,-1.9636363636363636,0.8,1.0
Wyoming,404973,9,10,1.0,9.0,15.0,60.0,108.0,57.0,50.0,603.0,516.0,64.0,34.0,30.0,344.0,326.0,44.0,23.0,20.0,259.0,190.0,0.1,0.5277777777777778,0.53125,0.5227272727272727,-45.0,87.0,18.0,69.0,-4.5,0.8055555555555556,0.28125,1.5681818181818181,-4.5,0.8055555555555556,0.28125,1.5681818181818181,0.1111111111111111,1.0
Wyoming Godwin Heights,96281,9,9,0.0,9.0,16.0,115.0,70.0,9.0,60.0,191.0,818.0,37.0,7.0,29.0,95.0,443.0,33.0,2.0,31.0,96.0,375.0,0.0,0.12857142857142856,0.1891891891891892,0.06060606060606061,-99.0,-627.0,-348.0,-279.0,-11.0,-8.957142857142857,-9.405405405405405,-8.454545454545455,-11.0,-8.957142857142857,-9.405405405405405,-8.454545454545455,0.0,1.0
